Word,Meaning
sleepless,søvnløs
sleepy,søvnig
sleet,sludd
sleeve,erme
sleigh,slede
slender,"smekker, tynn, skrøpelig, slank"
slice,"spatel, sleiv, stykke, del, spade, skive"
slice (verb),skive
slick,"glatt, elegant"
slide,"ras, skred, lysbilde, sklie, dias"
slide trombone,trekkbasun
slide-rule,regnestav
slight,"sped, forbigående, ubetydelig"
slim,"slank, slanke seg"
slime,"slim, slam"
slimming remedy,slankemiddel
sling,"kaste, fatle, slynge"
slip,"feil, strimmel, glidning, sluring"
slip away,slippe unna
slip of paper,seddel
slip off,ta av
slip on,ta på
slip out,stikke av
slipped disc,skiveprolaps
slipper,tøffel
slit,"splitt, rift, spalte, revne"
slither,skli
slithery,glatt
slogan,"parole, slagord"
slop,"skyllevann, pytt"
slope,"helling, skråning, skråne"
sloppy,"våt, slurvet"
slops,"skvalpe, sølevann, søle"
slosh,"skvalping, skvalpe"
slot,"spalte, luke, sprekk"
slot-machine,"myntautomat, spilleautomat"
slouch,henge slapt
slouch along,slentre avsted
slovenly,sjusket
slow,"kjedelig, langsom, tungnem, sen"
slow train,somletog
slowly,sakte
sludge,"snøslaps, mudder, sørpe"
sluice,"spyle, sluse"
slumber,"slumre, slummer"
slumberous,"søvnig, søvndyssende"
slump,"plutselig prisfall, falle brått"
slur,"skrive utydelig, snakke utydelig"
slush,"søle, slaps"
slut,ludder
sly,"lur, listig, slu"
smack,"smatting, smak, smellkyss, klask"
smack lips,smatte
small,"liten, ubetydelig"
small room,kammer
smart,"våken, lur, fiks, gløgg, skarp, flott"
smash,"brak, hardt slag, slå, smadre"
smashing,"flott, knusende"
smattering,overfladisk kjennskap
smear,"smøre utover, bakvaske, flekk"
smell,"lukte, lukt"
smelt,smelte
smile,"smile, smil"
smith,smed
smithy,smie
smock,arbeidskittel
smog,røyktåke
smoke,"sigarett, ryke, røyk, sigar"
smoke detector,røykvarsler
smoked,røkt
smoked salmon,røkelaks
smoker,"røyker, røykekupé"
smoking,røyking
smoky,røykfylt
smooth,"glatte, rolig, glatt, berolige, jevn"
smoulder,ulme
smudge,"flekk, gni utover"
smug,selvtilfreds
smuggle,smugle
smuggler,smugler
smut,"smuss, skitt, flekk, sote, smusse"
smutty,"uanstendig, sotet, skitten"
snack,"lett måltid, matbit"
snag,ulempe
snail,snegl
snails,bløtdyr
snake,slange
snap,"snappe, smekk, forhastet, knekke, glefs"
snappy,"bisk, irritabel"
snare,"snare, fange i snare"
snarl,"snerre, knurre"
snatch,"rake, kjapt grep, napp, snappe"
sneak,"snike, sladre, luske, sladrehank"
sneer,"hånlig flir, smile hånlig"
sneeze,"nys, nyse"
sniff,"rynke på nesen, snufse, snuse"
snifter,dram
sniper,snikskytter
snob,snobb
snobbery,snobbethet
snobbish,snobbet
snore,"snork, snorke"
snort,"fnyse, snøfte"
snorter,dram
snot,snørr
snotty,snørret
snout,"snute, tryne"
snow,snø
snowstorm,snøstorm
snowy,"snødekket, snøhvit"
snub,"avbryte, irettesette"
snuff,"snuse, snus, utbrent veke, snyte"
snug,"koselig, krype sammen, lun"
snuggle,kose
so,"såpass, altså, så"
so far,hittil
so long,"på gjensyn, ha det"
so much,såpass
so much the better,desto bedre
so to speak,liksom
so-called,såkalt
soak,gjennombløte
soak up,suge opp
soake,gjennombløte
soaked,gjennomvåt
soap,"såpe, såpe inn"
soapsuds,såpeskum
soar,"fly høyt, sveve, stige sterkt"
sob,"hulking, hulke"
sober,"edruelig, edru, sindig, nøktern"
sobriety,"edruelighet, nøkternhet"
soccer,fotball
sociable,"selskapelig, omgjengelig"
social,"selskaps-, samfunns-, sosial"
socialize,sosialisere
socially,sosialt
society,"samfunn, selskap, forening"
sock,sokk
socket,"hofteskål, holder, stikkontakt, øyenhule"
sod,gresstorv
soda,"soda, natron, brus"
sofa,sofa
soft,"myk, bløt, blid, dempet, svak"
soft roe,melke
soften,"mildne, bløtgjøre"
softness,"bløthet, mildhet"
software,programvare
soil,"jordbunn, skitt, jord, søle, torv"
sojourn,"opphold, oppholde"
solace,trøst
soldier,soldat
sole,"ene-, sjøtunge, eneste, såle"
solely,utelukkende
solemn,høytidelig
solemnity,høytidelighet
solicit,"anmode om, be innstendig om"
solicitor,rådgivende advokat
solid,"massiv, fast, pålitelig, solid"
solidarity,samhold
solidify,størkne
solidity,"soliditet, fasthet"
solitary,"ensom, enslig"
solitude,ensomhet
solution,"oppløsning, løsning"
solve,løse
somber,sturen
some,"somme, noe, noen, omtrent, visse"
somebody,"noen, en eller annen"
somehow,på en eller annen måte
someone,noen
somersault,saltomortale
something,"noe, et eller annet"
sometime,"en gang, en dag"
sometimes,"innimellom, undertiden, av og til"
somewhat,"litt, noe, temmelig"
somewhere,et eller annet sted
son,sønn
son-in-law,svigersønn
song,"sang, vise"
sonic,lyd-
sonic depth finder,ekkolodd
sonnet,sonett
soon,"snart, tidlig, gjerne"
sooner,"heller, snarere"
soot,sot
soothe,berolige
sooty,"svart, sotet"
sop,"oppbløtt brødbit, bløte opp, godbit, pyse"
sophisticated,"raffinert, verdenserfaren, tilgjort"
sorcerer,trollmann
sorcery,trolldom
sordid,"skitten, simpel, elendig"
sordine,sordin
sore,"sår, øm, ømtålig, byll"
soreness,"ømhet, sårhet"
sorrow,"sorg, bedrøvelse"
sorry,"lei, sørgmodig, bedrøvet"
sort,"ordne, slag, sort, sortere"
soul,sjel
sound,"låte, uskadd, sunn, klang, frisk, lyd"
sound asleep,i dyp søvn
sound barrier,lydmur
sound-proof,lydisolert
sounds (verb),låte
soup,suppe
soup ladle,suppeøse
soup-plate,suppetallerken
sour,"gretten, sur, forbitre, surne"
source,"opprinnelse, kilde"
south,"sørover, i sør, sør, syden"
south-wester,"sydvest, sør-vestvind"
southbound,går sørover
southern,"sørlig, sør, sydlandsk"
southerner,sydlending
southwards,sørover
souvenir,minnesmerke
sovereign,"monark, hersker, suverén"
sovereignty,suverenitet
sow,"purke, så"
spa,kursted
space,"spalteplass, plass, tidsrom, mellomrom, areal"
space bar,mellomromtast
spacebar,avstandstast
spacious,"rommelig, vid"
spade,spade
spades,spar
span,"omspenne, spenn, spann, spennvidde"
spank,"smekk, daske, klaske, klaps"
spanker,mesan
spanking,"juling, ris"
spanner,"skrunøkkel, skiftenøkkel"
spare,"knapp, reserve, sparsom, ledig"
spare parts,reservedeler
spare room,gjesterom
spare time,fritid
spare-rib,svineribbe
sparing,"forsiktig, sparsom"
sparingly,sparsom
spark,"gnist, gnistre"
spark plug,tennplugg
spark-plug,tennplugg
sparkle,"gnistre, funkle, perle, gnist"
sparkling,"glitrende, musserende"
sparkplug,tennplugg
sparrow,spurv
spasm,"krampe, krampetrekning"
spatial,"romlig, rom-"
spawn,"legge egg, gyte, rogn"
spawning ground,gyteplass
speak,"snakke, tal, snakk, tale"
speaker,"høyttaler, ordstyrer, taler"
spear,"spyd, lanse, spidde"
special,"særlig, spesiell, spesial-"
special issue,temanummer
specialist,"fagmann, fagperson"
specialist teacher,faglærer
speciality,spesialitet
specialize,spesialisere
species,art
specific,"særegen, spesiell, presis, spesifikk"
specification,spesifisering
specify,spesifisere
specimen,eksemplar
speck,liten flekk
spectacle,"syn, opptog"
spectacles,briller
spectacular,"prangende, iøynefallende"
spectator,tilskuer
speculate,"gruble, spekulere"
speculation,spekulasjon
speech,"diskurs, tale"
speech therapist,logoped
speechless,"målløs, stum"
speed,"hast, haste, fart, hurtighet"
speed limit,fartsgrense
speed up,sett opp farten
speed-limit,fartsgrense
speedboat,passbåt
speedy,"hurtig, snarlig, rask"
spell,"tørn, periode, trylleformular"
spellbound,"fjetret, fortryllet"
spellcheck,stavekontroll
spelling,"rettskrivning, stavemåte"
spend,"tilbringe, bruke, forbruke"
spendthrift,ødeland
spew,spy ut
sphere,"sfære, klode"
spice,"krydder, krydre"
spicy,"pikant, krydret"
spider,edderkopp
spider web,"spindelvev, edderkoppnett"
spike,"pigge, aks, spiss, pigg, nagle"
spill,"spille, søle, kaste av"
spin,"virvle, spinne, snurre rundt"
spin-drier,sentrifuge
spin-dry,sentrifugere
spinach,spinat
spinal,rygg-
spinal cord,ryggmarg
spinal fluid,spinalvæske
spine,"bokrygg, kaktustorn, ryggrad"
spinning mill,spinneri
spinning-wheel,rokk
spinster,ugift kvinne
spire,spir
spirit,"ånd, humør, sinnelag, spøkelse"
spirited,"energisk, livlig"
spiritual,"geistlig, åndelig"
spit,"odde, spytt, frese, sprute, spidd, spytte"
spite,ondskapsfullhet
spiteful,ondskapsfull
spitfire,hissigpropp
spittle,spytt
splash,"skvette, plask, plask, skvett"
spleen,"milt, livstretthet, dårlig humør"
splendid,"storartet, strålende, glimrende"
splendour,"glans, prakt"
splice,"spleise, skjøte"
splint,skinne
splinter,"spon, splintre, flis, splint"
split,"splittelse, sprekk, spalting"
split peas,gule erter
splutter,"oppstyr, frese, sprute, spruting"
spoil,"skjemme, forderve, bytte, rov, ødelegge"
spoil sport,gledesdreper
spoke,"trinn, eike"
spokesman,talsmann
sponge,"vaske med svamp, svamp"
sponge-cake,sukkerbrød
sponger,snyltegjest
sponsor,"støtte, garantere, garantist, fadder"
spontaneous,"spontan, umiddelbar"
spook,spøkelse
spooky,nifs
spool,"filmrull, spole"
spoon,skje
sport,"moro, atspredelse, lek, idrett"
sportsground,idrettsplass
sportsman,sportsmann
sportswear,sportsklær
spot,"smule, flekk, flekke, oppdage, sted"
spot test,stikkprøve
spotless,uten flekker
spotlight,"prøsjektør, søkelys"
spotted,"flekket, prikket"
sprain,"forstuing, forstue"
sprained,"vrikket, forstuet"
sprawl,"bre seg, ligge henslengt"
spray,"kvist, sprøyteveske, sprøyt"
spray can,sprayboks
spray-gun,sprøytepistol
spray-paint,sprøytemale
spread,"utstrekning, omfang, bre seg, spre seg"
spreadsheet,regneark
spree,"rangel, moro"
sprig,"kvist, kvast"
spring,"fjær, sats, spenn, kilde, hopp, vår"
spring dive,sviktstup
spring mattress,springmadrass
spring-tide,springflo
springboard,springbrett
springtime,vår
springy,"spenstig, fjærende"
sprinkle,"stenke, skvette"
sprinkler,spreder
sprout,"skudd, spire"
spruce,"gran, fjong, fin"
spry,"livlig, kvikk"
spur,"anspore, spore"
spurn,"forsmå, avvise med forakt"
spurned,forsmådd
spurt,"sprute, spurte, spurt"
sputter,"frese, snakke fort, sprute"
spy,"spionere, spion"
spyglass,liten kikkert
spyhole,kikkhull
squabble,"kjekle, kjekl"
squad,"lag, patrulje"
squadron,"eskadron, skvadron"
squalid,"skitten, ussel"
squall,"vindstøt, skrål, byge, skrike"
squalor,skitt
squander,"ødsle bort, spre"
square,"kvadratisk, firkantet, ærlig, rettvinklet, real"
square meter,kvadratmeter
square mile,kvadratmil
square root,kvadratrot
square-shouldered,bredskuldret
squash,"gresskar, trengsel, fruktsaft"
squat,"liten, sitte på huk, undersetsig"
squatter,husokkupant
squatting,husokkupasjon
squeak,"pipe, pip"
squeal,"hvin, hvine"
squeamish,"pysete, kvalm"
squeegee,nal
squeeze,"klemme, presse, trykke"
squid,bløtdyr
squint,"skjele, myse"
squint-eyed,skjeløyd
squire,godseier
squirm,vri seg
squirrel,ekorn
squirt,"sprut, sprute"
stab,"stikke, dolke"
stabbing,knivstikking
stability,"stabilitet, fasthet"
stabilization,stabilisering
stabilize,stabilisere
stabilizer,stabilisator
stable,"varig, trygg, stabil, stall"
stack,"stakk, stabel, stable, stakke"
stadium,stadion
staff,"personale, stang, stab, stokk"
stag,hjort
stag-party,utdrikkingslag
stage,"skueplass, stillas, plattform"
stage fright,"lampefeber, sceneskrekk"
stage-director,regissør
stage-hand,scenearbeider
stage-manager,inspisent
stagecraft,sceneteknikk
stagger,"raving, rave, forbløffe, vakl"
stagnant,stillestående
stagnate,stagnere
stain,"flekke, flekk, skam, vanære"
stain remover,flekkfjerner
stainless,"rustfri, plettfri"
stair,trappetrinn
staircase,"trappegang, trapp"
stairs,"trapper, trapp"
stake,"påle, våge, innsats, stake"
stale,"bedervet, doven, flau, gammel"
stalemate,"matt, fastlåst situasjon"
stalk,"stengel, spankulere, stilk, liste seg frem"
stall,"bås, markedsbu, spiltau"
stallion,hingst
stamina,utholdenhet
stammer,stamme
stamp,"stempel, preg, avtrykk, frimerke"
stampdealer,frimerkehandler
stampede,panikk
stand,"stand, stans, standpunkt, bod, stå"
stand by,"stå ved, holde seg parat"
standard,"standard, norm, fane, normal-, flagg"
standard of living,levestandard
standardize,standardisere
standing,"rang, stående, anseelse"
standpoint,"synspunkt, standpunkt"
standstill,"stillstand, stans"
stanza,"strofe, vers"
staple,"stift, stapel"
stapler,stiftemaskin
star,stjerne
starboard,styrbord
starch,"stive, stivelse"
stare,"stirre, stirring"
starfish,sjøstjerne
stark,"stiv, ren, fullstendig, rent"
starling,stær
starlit,stjerneklart
starring role,hovedrolle
stars,stjerner
start,"støkk, begynnelse, rykke, start"
start-page,inngangsside
starter,"forrett, starter"
starting-point,utgangspunkt
startle,"overraske, skremme"
starvation,"sult, hungersnød"
starve,sulte
state,"tilstand, rang, erklære, stilling, stand, stat"
stately,"verdig, prektig"
statement,"erklæring, fremstilling, beretning"
statement of account,avregning
statesman,statsmann
station,"anbringe, stilling, stasjon"
station-master,stasjonmester
stationary,"stillestående, stasjonær"
stationer,papirhandler
stationery,skrivesaker
statistical,statistisk
statistics,statistikk
statue,statue
stature,"ry, legemshøyde"
status,"status, posisjon"
statute,"lov, vedtekt"
statutory,lovfestet
staunch,"pålitelig, trofast"
stave,"tønnestav, strofe"
stave off,"avverge, forhale"
stay,"bardun, stag, opphold, stanse, bli"
stay away,holde seg borte
stay put,bli hvor man er
stay up,våke
stead,sted
steadfast,lojal
steadiness,stadighet
steady,"regelmessig, rolig, stø"
steak,biff
steal,"stjele, liste seg"
stealthily,i smug
steam,"damp, dampe"
steam iron,dampjern
steamboiler,dampkjele
steamer,dampskip
steamship,dampskip
steatite,kleberstein
steel,"stålsette, stål, herde, stål"
steep,"skrent, dyppe, stup, bratt, stiv, steil"
steepen,"bli brattere, gjøre brattere"
steeple,spisst tårn
steeplechase,hinderløp
steer,"styre, ung okse"
steerage,styring
steering,styring
steering wheel,ratt
steering-column,rattstang
steering-wheel,ratt
stem,"forstavn, demme, stilk, stett"
stench,stank
stenographer,stenograf
stenography,stenografi
step,"fottrinn, tre, skritt, trappetrinn"
stepfather,stefar
stepmother,stemor
stepped (past form of tre),trådte
sterling,"ekte, gedigen"
stern,"streng, hard, akterstevn"
stevedore,stuer
stew,"småkoke, lapskaus, stuing"
steward,"forvalter, intendant, stuert"
stewed,stuet
stick,"stang, kølle, feste, støte, stikke, kjepp, stokk"
stick around,holde seg i nærheten
stick out,stikke ut
stick to,holde fast ved
sticker,klistremerke
sticking plaster,heftplaster
sticky,"lummer, seig, klebrig, vanskelig"
stiff,"stiv, støl, stri, vrien"
stiffen,"stivne, gjøre stiv, stive"
stifle,"kvele, undertrykke"
stifled,halvkvalt
still,"fortsatt, allikevel, likevel, ennå, stille, enda"
still-born,dødfødt
stillbirth,dødfødsel
stilt,stylte
stilted,oppstyltet
stimulant,"oppstive, stimulerende middel"
stimulate,stimulere
stimulating,stimulerende
stimulation,stimulering
sting,"brenne, nag, brodd, stikk, stikke, svi"
stinging nettle,brennesle
stingy,gjerrig
stink,"stank, stinke"
stipulation,betingelse
stir,"røre, oppstuss, bevege, bevegelse"
stir up,hisse opp
stirrup,stigbøyle
stitch,"hefte sammen, sy, maske, sting"
stock,"aksje, beholdning, bestand, skjefte, lager"
stock car,olabil
stock exchange,børs
stockbreeder,kvegoppdretter
stockbroker,aksjemekler
stocking,"strømpe, strømpe"
stocky,tettvokst
stodgy,"tungt fordøyelig, kjedelig"
stoke,fyre opp
stoker,fyrbøter
stole,stola
stolid,"tung, passiv, sløv"
stomach,"finne seg i, mage"
stomach-ache,"mageknip, vondt i magen"
stone,"stein, stein"
stone-chippings,steinsprut
stoneage,steinalder
stoned,skev
stony,"steinet, steinhard"
stool,"taburett, krakk"
stools,avføring
stoop,"lute, bøye seg"
stop,"avbrytelse, hinder, stoppe, stans, stå, opphør"
stopgap,"midlertidig, nødhjelp"
stoppage,"stopping, stans"
stopping,"fylling, plombe"
storage,"lagringsavgift, lagring, lagerrom"
storage battery,akkumulator
storage space,oppbevaring
store,"forretning, butikk, oppbevare, lager, forråd"
store room,bod
storehouse,"magasin, lagerbygning"
storekeeper,"kjøpmann, lagerformann"
storey,etasje
stork,stork
storm,"uvær, storm, storme"
stormy,stormfull
story,"historie, etasje, fortelling"
stout,"tapper, traust, kjekk"
stoutness,"kjekkhet, korpulens"
stove,"ovnovn, komfyr"
stow,stue
stowage,stuing
stowaway,blindpassasjer
straddle,"skreve, sitte over skrevs"
straggler,etternøler
straight,"like, grei, strak, rettskaffen, rett"
straight forward,likefrem
straight on,rett frem
straighten,"rette på, rette"
straighten out,rette ut
straighten up,"rette seg opp, rydde opp"
straightforward,likefram
strain,"forstuing, belastning, påkjenning"
strained,"anstrengt, tvungen"
strainer,sil
strait,"sund, strede"
strait-jacket,tvangstrøye
strand,"strand, strande"
strange,"merkelig, fremmed"
stranger,fremmed
strangle,kvele
stranglehold,kvelertak
strap,"slå, stropp, rem, spenne fast"
straw,"strå, halm"
strawberry,jordbær
stray,"bortkommen, streif"
streak,"snev, stripe, strek, fare avsted, trekk"
streaky,stripete
stream,"strøm, strømme, elv, bekk"
streamer,vimpel
street,gate
street battle,gateslag
street sign,gateskilt
streetcar,"trikk, sporvogn"
strength,"krefter, styrke"
strengthen,"bli sterkere, styrke"
strenuous,"anstrengende, energisk, iherdig"
stress,"ettertrykk, spenning, trykk"
stretch,"strekke, tidsrom, strekning"
stretcher,båre
strew,"bestrø, strø"
strict,"nøye, strengt"
strictly,strengt tatt
stride,"skride, langt skritt"
strident,skingrende
strife,strid
strike,"streik, treffe, støte på"
strike out,slette ut
strike up,spille opp
striking,"påfallende, treffende, slående"
string,"hyssing, snor, bånd"
string orchestra,strykeorkester
stringent,"streng, stringent"
stringy,trevlet
strip,"kle av, strimmel, trekke av"
strip down,demontere
strip of,berøve
stripe,"lage stripe i, stripe"
striped,stripet
strive,"streve, kjempe"
strive for,tilstrebe
stroke,"slag, strøk, støt, klapp, stryke, trekk"
stroke (med),hjerneslag
stroke of luck,lykketreff
stroll,"spasertur, spasere"
stroller,sportsvogn
strong,"sterk, kraftig"
stronghold,høyborg
structural,"bygningsmessig, struktur-"
structure,"oppbygning, struktur, byggverk"
struggle,"kjempe, strev, stri, kamp"
strum,"klimpring, klimpre"
strut,spankulere
stub,"stump, talong"
stubborn,"stivsinnet, påståelig, stri, hårdnakket"
stuble,skjeggstubb
stuck-up,"hoven, innbilsk, hovmodig"
stud,"pigg, stutteri, stift"
studded tyre,piggdekk
student,student
studied,"overlagt, uttenkt, tilsiktet"
studio,"atelier, studio"
studious,"ivrig, flittig, omhyggelig"
study,"studere, arbeidsværelse, studium"
stuff,"stoppe ut, emne, stoff, skrap, juks"
stuffed,fylt
stuffing,"stopp, polstring, farse, fyll"
stuffy,"prippen, trykkende, innelukket"
stumble,snuble
stump,"stump, stampe, stubbe"
stumpy,"stubbete, firskåren"
stun,"svimeslå, overvelde"
stun-gun,elektrosjokkvåpen
stunning,"overveldende, fantastisk"
stunt,"kunststykke, knep, hemme"
stunted,"forkrøplet, avstumpet"
stupefaction,forbløffelse
stupefy,"bedøve, forbløffe"
stupendous,"overveldende, veldig"
stupid,"sløv, dum"
stupidity,dumhet
stupor,sløvhetstilstand
sturdy,"traust, kraftig, robust"
stutter,stamme
sty,"svinesti, sti"
style,"titulere, griffel, stil, benevne"
stylish,"flott, stilig"
styptic,blodstillende
suave,"urban, beleven"
sub,under-
subconscious,underbevisst
subdivision,underavdeling
subdue,undertrykke
subdued,"dempet, stillferdig"
subhuman,laverestående
subject,"fag, fagområde, sak, understått, gjenstand, emne"
subject to,"underlagt, underkaste, utsatt for"
subjection,underkastelse
subjugate,undertvinge
subjunctive,konjunktiv
sublet,fremleie
sublime,opphøyet
submarine,"undervannsbåt, undersjøisk"
submerge,"dukke, senke under vann"
submissive,"underdanig, spak"
submit,"framlegge, underkaste, levere, forelegge"
submitting,innlevering
subordinate,"underordnet, underordne"
subscribe,"subskribere, abonnere, skrive under"
subscriber,"abonnent, bidragsyter"
subscription,"undertegning, abonnement"
subsequent,påfølgende
subsequent to,i etterkant av
subsequently,"etterpå, siden"
subservient,"underdanig, servil"
subside,"synke, avta"
subsidiary,"hjelpe-, side-"
subsidiary company,datterselskap
subsidies,subsidier
subsidize,subsidiere
subsidy,statsstøtte
subsistence,eksistens
subsistence level,fattigdomsgrense
substance,"stoff, innhold, substans, hovedinnhold"
substantial,"solid, betydelig"
substitute,"stedfortreder, stedfortredende, erstatning, vikar"
subtenant,en som bor på fremleie
subtitle,"undertekst på film, undertittel"
subtitling,underteksting
subtle,"skarpsindig, subtil, fin"
subtlety,"finesse, subtilitet"
subtotal,delsum
subtrakt,trekke fra
suburb,forstad
suburban,forstads-
suburbs,forsteder
subversive,samfunnsnedbrytende
subway,"t-bane, fotgjengerundergang, undergrunn"
succeed,"etterfølge, følge etter, lykkes"
succeed to,arve
success,"suksess, gunstig resultst, hell"
successful,"heldig, vellykket, fremgangsrik"
succession,"tronfølge, arvefølge"
successive,etter hverandre
successor,etterfølger
succinct,"fyndig, kort"
succulent,saftig
succumb,"bukke under, ligge under"
such,"slik, sånn"
such (also sann),sånt
suck,"die, suge"
sucker,"en som suger, grønnskolling"
suckle,"gi bryst, die"
suction,suging
sudden,"plutselig, brå"
suddenly remember,komme på
suds,såpeskum
sue,"bønnfalle, be, anklage, saksøke"
suet,talg
suffer,"tåle, lide, tillate"
sufferer,lidende
suffering,lidelse
suffice,"være nok, strekke til"
sufficiency,tilstrekkelig mengde
sufficient,tilstrekkelig
suffix,endelse
suffocate,kveles
suffrage,stemmerett
sugar,"sukre, sukker"
sugar bowl,sukkerskål
suggest,"hentyde, fåreslå, antyde, si til"
suggested price,veiledende pris
suggestible,påvirkelig
suggestion,"suggesjon, antydning, forslag, hentydning"
suggestive,"tankevekkende, suggestiv"
suicide,selvmord
suit,"drakt, farge, dress, søksmål"
suitable,"hensiktsmessig, passe, skikket, passende, grei"
suitcase,koffert
suite,"suite, følge, sett"
suited,"egnet, velegnet"
suitor,"saksøker, frier"
sulfuric acid,svovelsyre
sulky,"furten, tverr"
sullen,"mutt, tverr"
sulphur,svovel
sultriness,lummerhet
sultry,"lummer, sensuell, trykkende"
sum,"beløp, pengesum"
summarize,"sammenfatte, resymere"
summary,"resymé, referat, sammendrag, kortfattet, utdrag"
summer,sommer
summit,topp
summon,"stevne, innkalle"
summons,stevning
sumptuous,"praktfull, overdådig"
sun,sol
sun cream,solkrem
sun oil,sololje
sun-down,solnedgang
sun-glasses,solbriller
sun-helmet,tropehjelm
sun-rise,soloppgang
sun-set,solnedgang
sun-shade,parasoll
sun-shine,solskinn
sun-stroke,solstikk
sun-tan,brunfarge
sunbathe,sole seg
sunbeam,solstråle
sunburn,solbrenthet
sunburnt,solbrent
sunday,søndag
sundial,solur
sundries,diverse
sundry,diverse
sunrash,soleksem
sunset,solnedgang
super highway,autobane
superb,"prektig, storartet"
supercilious,overlegen
superficial,overfladisk
superfluous,overflødig
superintend,"overvåke, lede"
superintendent,"inspektør, leder"
superior,"overordnet, utmerket, overlegen, høyere, over-"
superiority,overlegenhet
superlative,"fremragende, av høyeste grad"
superman,overmenneske
supernatural,overnaturlig
superpowers,stormakter
supersede,"fortrenge, erstatte"
supersonic,overlyds-
superstition,overtro
superstitious,overtroisk
supervise,føre oppsyn med
supervision,"tilsyn, kontroll"
supervisor,inspektør
supper,"kveldsmat, aftens"
supple,"myk, smidig"
supplement,"supplere, supplement, bilag, tillegg"
supplementary,"tilleggs-, supplerende"
supplier,leverandør
supply,"tilføre, tilførsel, forsyne, levering, levere"
support,"heie, bære, tåle, støtte, forsørge"
supporter,"tilhengerskar, tilhenger"
suppose,formode
supposed,antatt
supposition,antagelse
suppress,"undertrykke, avskaffe"
suppression,undertrykkelse
supremacy,"overhøyhet, overlegenhet"
supreme,"øverst, høyest"
sure,"trygg, viss, sikker, tilforlatelig"
surely,sikkert
surety,"sikkerhet, kausjonist, kausjon"
surf,"surfe, brenning"
surface,"flate, overflate, dekke"
surfboard,surfebrett
surfrider,surfer
surfriding,surfing
surge,"brottsjø, bruse, stor bølge"
surgeon,kirurg
surgery,"kirurgi, legekontor"
surmise,"anta, antagelse"
surmount,"overvinne, komme over"
surname,etternavn
surpass,"overtreffe, overgå"
surplus,overskudd
surprise,"overraskelse, overraske"
surrender,"overgivelse, oppgi, overgi"
surround,"omgi, omringe"
surroundings,omgivelser
surveillance,overvåking
survey,"gjennomgang, besiktige, overblikk, se over"
surveyor,"takstmann, landmåler"
survival,"levning, overlevelse"
survival-suit,overlevingsdrakt
survive,overleve
surviving,gjenlevende
survivor,overlevende
susceptible,"mottagelig, lettpåvirkelig"
suspect,"mistenkt, mistenkelig, mistenke, ane"
suspend,"stanse, avbøye, henge, suspendere"
suspender,"strømpeholder, sokkeholder"
suspenders,bukseseler
suspense,"uvisshet, spenning"
suspension,"oppheng, fjæring, utsettelse"
suspension bridge,hengebro
suspensive,"utsettende, utsettende"
suspicion,mistanke
suspicious,"mistenksom, mistenkelig"
sustain,"lide, utholde, støtte, tåle"
sustained,"vedvarende, langvarig"
sustaining,nærende
sustenance,"livsopphold, næring"
swaddling cloth,bleie
swagger,"spankulere, sprade, skryte"
swallow,"svale, svelge, slurk"
swamp,"fylle med vann, myr, sump, oversvømme"
swampy,myrlendt
swan,svane
swap,"utveksle, bytte"
swarm,"sverm, sverme, kry, yre"
sway,"gynging, påvirke, makt, innflytelse, svaie, svaie"
sway-backed,svairygget
swear,"banne, sverge"
sweat,svette
sweater,genser
swede,svenske
sweden,Sverige
swedish,svensk
swedish turnip,kålrot
sweep,"sope, feie"
sweeper,"feiemaskin, gatefeier"
sweeping,"gjennomgående, gjennomgripende, feiende"
sweepstake,totalisatorspill
sweet,"søt, dessert, yndig, blid"
sweeten,"blidgjøre, sukre, gjøre søt"
sweetener,søtningsmiddel
sweetheart,kjæreste
sweets,"godteri, sukkertøy"
swell,"dønning, hovne opp, svulming, svu, elegant, flott"
swelling,"hevelse, svulmende"
swelter,gispe av varme
swerve,"dreie av, svinge til siden"
swift,"hurtig, rask, tårnsvale"
swiftly,kvikk
swim,"svømmetur, svømme"
swimming pool,svømmebasseng
swimming trunks,badebukse
swimwear,badetøy
swindle,"svindel, svindle, bedra"
swindler,"svindler, bedrager"
swine,svin
swing,"sving, swing, rytme, dingle, spillerom, huske"
swirl,"virvel, virvle"
swiss roll,rulade
switch,"pense, pisk, bryter, kjepp, slå, pens, skifte"
switchboard,"sentralbord, strømtavle"
swoon,"besvime, besvimelse"
swoop,"nedslag, razzia"
swoop down on,slå ned på
swoop on,slå til mot
sword,"sabel, kårde, sverd"
swordsman,fekter
syllable,stavelse
syllabus,"leseplan, pensum"
symbol,symbol
symbolic,symbolsk
sympathetic,"sympatisk, medfølende, deltakende"
sympathize,"sympatisere, ha medfølelse"
sympathy,"sympati, medfølelse"
symphony,symfoni
symphony orchestra,symfoniorkester
synchronize,"samordne, synkronisere"
synopsis,"oversikt, utdrag"
synthesis,syntese
synthesize,"fremstille kunstig, syntetisere"
syringe,sprøyte
syrup,"fruktsaft, sukkerholdig saft, sirup"
system,system
systematic,systematisk
systematize,systematisere
systems analyst,systemanalytiker
tab,"merkelapp, hempe"
tab key,tabuleringstast
table,"tavle, tabell, plate, bord"
table cloth,bordduk
table of contents,innholdsfortegnelse
table-spoon,spiseskje
table-tennis,bordtennis
tacit,"taus, stilltiende"
taciturn,fåmælt
tack,"baut, tråklesting, feste, stifte, tråkle, stift"
