Word,Meaning
scare,"kb. ketakutan. -kkt. menakuti, membuat ketakutan. -kki. menjadi takut. -scared ks. takut, ciut hati."
scarecrow,kb. orang-orangan untuk menakut-nakuti burung.
scared,kejut
scaremonger,"kb. penyebar panik, pembangkit kegelisahan."
scarf,"kb. syal, selendang."
scarier,ks. lebih menakutkan
scariest,ks. paling menakutkan
scarified,kkt. menggemburkan tanah. digemburkan
scarify,kkt. menggemburkan tanah
scarifying,kkt. menggemburkan tanah
scaring,kkt. menakutkan. ketakutan
scarlatina,kb. penyakit demam
scarlet,"kb. merah-tua, merah-padam. s. fever penyakit jengkering."
scarp,kb. lereng yang curam
scarred,berbakat
scary,ks. menakutkan.
scat,kseru. ayo pergi ! husy !.
scathe,melukai
scathing,"ks. menyakiti hati, pedas dan tajam (of remarks)."
scatter,"kkt. 1 menyebar, menghamburkan (papers). 2 menabur (seed). -kki. bubar, berpencar. -scattered ks. terpencar-pencar, tersebar disana-sini. -scattering kb. sejumlah kecil (of follewers)."
scatterbrain,"kb. orang kepala angin, orang yang suka lengah."
scatterbrained,ks. berkepala angin.
scattered,"bertaburan, kececeran, cecer, berkececeran, bebar"
scattering,kkt. menyebar
scavenge,"kkt., kki. mencari-cari sesuatu dalam sampah, mengeruk-ngeruk sampah untuk mencari (sesuatu yang dapat dimakan atau dijual)."
scavenged,kkt. mencari cari. dicari cari
scavenger,kb. binatang atau burung yang makan bangkai.
scavenging,kkt. mencari cari. xxcari cari
scenario,kb. senario cerita film. s. writer penulis senario.
scene,"kb. 1 pemandangan. 2 adegan (of a play). 3 kancah (of disturbances). 4 tempat. 5 suasana, iklim. 6 gaduh, rewel."
scenery,kb. (j. -ries) 1 pemandangan (in the valley). 2 dekor (for a play).
scenic,"ks. permai, indah (of an area, view). s. highway jalan-raya dengan/yang penuh pemandangan."
scent,"kb. 1 bau.  2 penciuman (of an animal). 3 wangi-wangian. -kkt. 1 memberi wangi-wangian (a room). 2 mencium (o's master, an escapee). 3 mencurigai (trickery). 4 mengharumkan (a handkerchief)."
scented,kkt. memberi wewangian. diberi wewangian
scenting,kkt. memberi wewangian. xxberi wewangian
scepter,kb. tongkat lambang kekuasaan.
sceptic,#NAME?
sceptical,#NAME?
sceptically,kk. dengan curiga
scepticism,"keraguan, kead serba tdk mempercayai"
sceptre,tongkat kerajaan
sceptred,ks. pemilik tongkat kerajaan
sch.,[school] sekolah.
schedule,"kb. 1 daftar perjalanan (bus, plane, train). 2 daftar/rencana pelajaran (of classes). -kkt. merencanakan, mengatur. -scheduled ks. tetap."
scheduled,kkt. menjadwalkan. dijadwalkan
scheduling,penjadwalan
schema,"kb. skema, bagan."
schematic,"ks. skematis, menurut bagan."
scheme,"kb. 1 rencana. 2 maksud yang tidak baik, rencana kotor. 3 pola. -kkt. membuat rencana.  -kki. berkomplot, bersekongkol. -scheming kb. rencana (jahat/busuk), perencanaan yang licik."
schemer,"kb. pengatur siasat, penyusun komplot."
scheming,kb. rencana
schism,"kb. pemisahan, perpecahan, keretakan."
schismatic,ks. berbuat/bersifat memecah-belah.
schist,kb. batu tulis
schizoid,ks. menderita schizofrenia.
schizophrenia,"kb. penyakit jiwa berupa suka mengasingkan diri, schizofrenia."
schizophrenic,ks. menderita schizofrenia.
schmal(t)z,kb. Sl.: sifat sentimentil yang berlebih-lebihan.
schmo,kb. Sl.: orang tolol.
schnapps,kb. minuman keras
schofflaw,kb. Inf.: pelanggar peraturan.
scholar,kb. 1 sarjana. Greek s. sarjana bahasa Yunani. 2 pelajar. He's good s. Dia seorang pelajar yang baik.
scholarly,ks. 1 ilmiah. 2 seperti sarjana atau cendekiawan. 3 kesarjanaan.
scholarship,"kb. ilmu pengetahuan, kesarjanaan. 2 beasiswa, danasiswa."
scholastic,ks. yang mengenai pelajaran. s. achievement kemajuan pelajaran yang dicapai.
scholasticism,kb. pengetahuan yang diperoleh dengan ilmiah
school,kb. sekolah. 2 fakultas.  -schooling kb. pendidikan yang diterima di sekolah.
schoolbag,kb. tas sekolah.
schoolbook,kb. sekolah/pelajaran.
schoolboy,"kb. murid (sekolah) laki-laki, siswa."
schoolchild,kb. murid/anak sekolah.
schoolchildren,kb. anak-anak sekolah
schoolfellow,kb. teman sekolah
schoolgirl,"kb. murid (sekolah) wanita,  siswi."
schoolhouse,kb. rumah/gedung sekolah.
schooling,"penyekolahan, sekolahan"
schoolmaster,ustad
schoolmate,kb. teman sekolah
schoolmistress,guru wanita
schoolroom,kb. kamar/ruangan sekolah.
schoolteacher,kb. guru (sekolah).
schoolwork,"kb. pekerjaan rumah (untuk) sekolah, PR."
schoolyard,kb. halaman/pekarangan sekolah.
schooner,"kb. 1 Nau.: sekunar, sekonyar. 2 Inf.: gelas besar (of beer)."
sci,kb. ilmu pengetahuan
sci.,1 [science] ilmu pengetahuan. 2 [scientific] (bersifat) ilmiah.
sciatica,kb. 1 penyakit pegal pada pinggang. 2 linu panggul.
science,kb. ilmu pengetahuan. s. of language  ilmu pengetahuan bahasa.
scientific,"ks. (secara) ilmiah. s. approach pendekatan secara ilmiah. -scientifically kk. secara ilmiah, berdasar ilmu pengetahuan."
scientifically,kk. secara ilmiah
scientist,"kb. ahli ilmu pengetahuan, sarjana."
scintillate,"kki. berkilau-kilau. -scintillating ks. gemilang, gemerlapan."
scintillation,kb. kelip
scion,kb. keturunan.
scissor,kb. (pair of) scissor j. gunting. -kkt. menggunting.
scissors,gunting
sclerosis,kb. sklerosa.
scoff,"kki. to s. at mengejek(kan). -scoffing kb. cacian, cercaan, ejekan. -scoffingly kk. secara mengejek."
scoffed,kkt. mengejek. diejek
scoffer,"kb. pengejek,  penyindir,  pencela."
scoffing,kkt. mengejek. ejekan
scold,"kb. orang yang cerewet, orang yang suka mengomel/mengata-ngatai. -kkt. mencaci-maki, memarahi, mengomel, menghardik. -scolding kb. omelan, cercaan, hardikan, kopi pahit."
scolding,"comelan, damprat, dampratan, sentilan, dondangan"
scone,semacam kue
scoop,"kb. 1 sekop (of a steam shovel). 2 sendok (of ice cream). 3 gayung (for water). 4 pencedok, sauk. 5 Sl.: berita pertama (news). 6 keduk."
scoot,kki. Inf.: (ber)lari. S.! Cepat (lari) !.
scooter,kb. 1 sekuter. m. scooter sepeda motor sekuter. 2 sepeda dorong.
scope,"kb. 1 bidang, lapangan. 2 jangkauan. 3 kesempatan. 4 keleluasaan."
scorch,"kkt. menghanguskan. -scorched ks. gosong, hangus.  -scorching ks. 1 amat panas (heat). 2 yang membakar (criticism)."
scorched,hangus
scorcher,kb. Inf.: 1 hari yang amat panas. 2 (criticism) kecaman yang pedas sekali.
scorching,kkt. menghanguskan. penghangusan
score,"kb. 1 skor, angka, biji. 2 Mus.: lembaran musik. 3 kodi. 4 alasan, sebab. -kkt. 1 memasukkan, mencetak (a goal). 2 mendapat. 3 mengarang, menyusun (music). 4 menghitung angka/biji (a sport). 5 Bridge : memperoleh ""trick/slag""."
scoreboard,kb. papan angka.
scorecard,kb. kartu catatan angka (pemain - pemain).
scored,kkt. membuat skore. dicapai
scorekeeper,kb. pencatat angka/hasil pertandingan.
scoreless,"ks. tanpa angka, nol-nol, sama kosong, kosong-kosong. s. tie pertandingan/seri kosong-kosong."
scorer,kb. 1 tukang cetak biji. 2 pencatat hasil pertandingan. 3 penilai. 4 4 pemberi sifat. 5 Sport : pembuat gol.
scoring,kb. membuat angka
scorn,"kb. caci-maki,  cemoohan. -kkt. 1 menolak (help). 2 memandang rendah, mencemoohkan (s.o.)."
scorned,kkt. merendahkan. dicaci-maki
scornful,"ks. menghinakan, mempunyai rasa penghinaan. He is s. of those who fail Ia penuh rasa penghinaan terhadap mereka yang gagal."
scornfully,kk. dengan penuh ejekan
scorpio,kb. Zod.: Kricika.
scorpion,kb. kalajengking.
scot,kb. orang Skotlandia.
scot-free,ks. tanpa hukuman. to get off s.-free dibebaskan tanpa hukuman.
scot.,1 [Scotland] Skotlandia. 2 [Scotch] yang berkaitan dengan Skotlandia.
scotch,"kb. wiski Skotch. -ks. 1 Inf.: kikir. 2 yang berhubungan dengan Skotlandia. -kkt. 1 menggalang, mengganjal (wheels). 2 memberantas, membasmi (a rumor).  Scotch-Irish kb., ks. Skot-Irlandia."
scotchman,kb. (j. -men) orang Skotlandia.
scotfree,tanpa hukuman
scotsman,kb. (j. -men) orang Skotlandia.
scottish,ks. yang berhubungan dengan Sotlandia.
scoundrel,"kb. bajingan, bangsat."
scour,"kkt. 1 menggosok (a floor, a pan). 2 menjelajah, memeriksa (the countryside). -scouring kb. penggosokan."
scoured,kkt. menggosok. digosok
scourer,kb. 1 seorang penggosok. 2 bahan penggosok (for pots).
scourge,kb. 1 momok. He's the s. of the region Ia merupakan momok di daerah itu. 2 bencana (of T.B.).
scourged,kkt. mencambuk. dicambuk
scourging,kkt. hukum cambuk
scouring,kkt. menggosok. gosokan
scout,"kb. 1 Mil.: pengintai. 2 pandu. Boy S. pramuka, pandu. 3 Sl.: seorang. -kkt. 1 mengintai (the enemy). 2 menolak dengan mengejekkan. -kki. mencari.   - scouting kb. kepanduan, pramuka."
scouting,kb. kepanduan
scoutmaster,kb. pemimpin (regu) pramuka.
scow,kb. tongkang.
scowl,"kb. bersut, pendangan marah. -kkt. She scowled dislike of us Mukanya cemberut menunjukkan bahwa ia tidak senang kepada kami. -kki. mengerutkan dahi, membersut, memberungut."
scrabble,"kki. membanting tulang, berjuang sungguh-sungguh (to make a living)."
scrag,kb. leher orang.
scraggly,"ks. tidak rata, kasar, jarang (of hair, grass)."
scraggy,ks. kurus(-kering)
scram,"kki. (scrammed) Sl.: pergi dengan segera. S. ! Enyah dari sini ! Ayo, lekas pergi !."
scramble,"kb. 1 perebutan (for the ball). 2 pertarungan (to reach o's present high position). 3 perjuangan. -kki. berebut, berjuang."
scrambled,kk. aduk
scrambling,ks. berebut
scrap,"kb. 1 sisa (of food). 2 carik.  3 guntingan, potongan.  4 Sl.: pertengkaran. -kkt. (scrapped) 1 membatalkan, mengesampingkan (o's plants). 2 membongkar (a ship).  -kki. Sl.: berkelahi."
scrapbasket,kb. keranjang sampah.
scrapbook,"kb. buku tempel, buku tempat mengumpulkan guntingan-guntingan koran, kutipan-kutipan dll."
scrape,"kb. 1 (bunyi) garutan (of a finger on a blackboard). 2 perkelahian. 3 goresan (of a pen). 4 pergesekan (of a violin bow). 5 goresan. -scrapings kb., j. kikisan, parutan, hasil kikisan."
scraped,"tergerus, beset, besot"
scraper,kb. 1 pengikis (for paint). 2 alat pengerik.
scrapheap,kb. tumpukan sampah.
scraping,"penggorekan, gerut, penggarukan, gerusan"
scrapped,kkt. bertarung
scrapper,kb. 1 Sl.: tukang berkelahi. 2 Box.: Sl.: petinju.
scrapping,kkt. bertarung. pembatalan
scrappy,"ks. 1 suka berkelahi, agresip (of a person). 2 terdiri dari sisa-sisa (makanan)."
scraps,kb. besi tua
scratch,"kb. 1 luka garutan. 2 luka kecil. 3 penggarukan, penggoresan (at the door pada pintu). 4 goresan (on a chair, table). 5 gurat, goresan (on paper). -scratching kb. 1 penggarukan, penggarutan. 2 goresan, garutan."
scratched,"cemong, terbaret"
scratching,"penggorekan, penggarukan, gerut, garukan, keruk"
scratchy,"ks. 1 kasar menggatalkan (of cloth, material). 2 yang menggarut (of a pen)."
scrawl,"kb. tulisan buruk, tulisan cakar ayam. -kkt. menulis secara cakar ayam."
scrawled,kkt. mencorat-coret. dicorat-coret
scrawling,kkt. mencorat-coret
scrawny,ks. kurus(-kering).
screak,"kb. pekikan, jeritan. -kki. menciut-ciut (of brakes)."
scream,"kb. 1 pekikan, jeritan, teriakan.  2 Sl.: badut, pelawak. -kki. menjerit, memekik, berteriak. -screaming kb. teriakan, jeritan. ks. menyolok (of a headline). -screamingly kk. amat, sangat. s. funny lucu sekali."
screamed,kkt. menjerit
screamer,peneriak
screaming,teriakan
screamingly,kk. amat sangat
scree,kb. kerikil pada lereng bukit yang melongsor bila
screech,"kb. bunyi berciut (of brakes).  s. owl sejenis burung hantu yang kuat pekikannya. -kki. menciut-ciut, berciut-ciut."
screechy,"ks. yang melengking (of voice, brakes, record)."
screed,surat yg panjang lebar
screen,"kb. 1 kasa.  2 layar (putih) (for slides, movies). 3 tabir. 4 sekat. -kkt. 1 melindungi (o's face from the wind). 2 menyaring (applicants, sand). 3 memutar (a movie). 4 menutupi (the view from s.o.)."
screened,kkt. menyaring. disaring
screening,kb. 1 penyaringan (of applications). 2 pemutaran pilem. 3 kosa.
screeningplay,"kb. cerita untuk pilem, senario."
screenplay,kb. cerita untuk film
screw,"kb. 1 sekrup. 2 baling-baling (of a ship). -kkt. 1 menyekerup(kan). 2  memutar, memasang  (screws)."
screwball,kb. Sl.: orang sinting/aneh/edan. That's a s. idea Itu buah pikiran yang sinting.
screwdriver,kb. obeng. Philip's s. obeng bintang.
screwed,kkt. menyekrup. disenrup
screwing,ks. pemetongan
screwy,"ks. Sl.: 1 aneh, ganjil (situation). 2 aneh, sinting, edan (person). 3 luar biasa, aneh (weather)."
scribal,ks. yang berkaitan dengan tulisan. s. error kesalahan menulis.
scribble,kb. tulisan cakar ayam. -kkt. menulis (dengan tergesa-gesa).
scribbler,kb. orang yang menulis cakar ayam
scribe,kb. ahli menulis.
scrimmage,kb. latihan football. -kki. melakukan latihan football.
scrimp,"kki. berhemat, hidup hemat."
scrimped,kkt. berhemat. dihemat
scrimpy,ks. sangat sedikit. s. meal makanan yang amat sedikit.
scrip,kb. uang kertas darurat.
scrip(t).,[Scripture] Kitab Injil.
script,kb. 1 naskah (of a play). 2 tulisan.
scriptural,ks. yang berkaitan dengan Kitab Injil.
scripture,kb. Kitab Injil. the Holy Scriptures Kitab Injil.
scriptwriter,kb. penulis lakon/cerita (sandiwara atau pilem).
scrofula,"kb. penyakit kelenjar, semacam penyakit tbc."
scroll,"kb. gulungan surat perkamen, surat gulungan. s. saw gergaji ukir."
scrotum,"kb. kantung buah pelir, kantung kemaluan."
scrounge,kkt. Sl.: 1 mencuri. 2 mengemis. 3 mencari-cari (for food).
scrounger,"kb. Sl.: 1 pengemis, orang minta-minta. 2 tukang colong, pencopet."
scrub,"kb. 1 semak, belukar. 2 Sport : pemain pengganti. 3 penggorokan. -kkt. (scrubbed) 1 menggosok (a floor, pan). 2 membuang (a plan, idea). 3 Sl.: menghapuskan, mengurungkan (a game, match). -scrubbing kb. hal menggosok (dengan sabun), menyikat."
scrubbed,kkt. menggosok. digosok
scrubbing,kkt. menggosok. gosokan
scrubby,ks. kerdil. s. beard janggut yang (lebat dan) kasar. s. land tanah penuh dengan semak-semak.
scrubwoman,kb. (j. -women) wanita/babu pengepel lantai.
scruff,"kb. kuduk, tengkuk."
scruffy,tdk rapi & kelihatan kasar
scrumptious,"ks. 1 mewah (dwelling). 2 lezat, enak (food)."
scrunch,kkt. meremukkan
scruple,kb. keberatan. to have no scruples about tak berkeberatan terhadap. -kki. berkeberatan.  He doesn't s. to... Ia tidak segan-segan untuk...
scrupulous,"ks. 1 cermat (house-keeper). 2 teliti, seksama (in o's dealings). -scrupulously kk. dengan teliti, sampai kepada yang sekecil-kecilnya, dengan amat teliti, sangat hati-hati."
scrupulously,kk. dengan teliti
scrurry,kb. jalan cepat/terburu-buru. -kki. (scurried) 1 bergegas-gegas.  2 berlari-lari.
scrutinize,v. memeriksa dengan penuh ketelitian
scrutiny,kb. (j. -nies) penelitian dengan cermat.  to bear close s. tahan terhadap penelitian yang keras.
scuba,kb. alat untuk bernapas dibawah air (bagi penyelamat).
scud,kb. kabut yang ditiup angin
scuff,"kkt. melecetkan (shoes, the floor)."
scuffed,kkt. melecetkan. dilecetkan
scuffing,kkt. melecetkan
scuffle,kk. bertarung secara membabi-buta dalam jarak dekat
scull,"kb. dayung buritan. -kki. berkayuh, mengayuh, mendayung dengan dayung buritan."
sculler,"kb. 1 pendayung, pengayuh. 2 perahu dayung."
scullery,kamar utk cuci piring
scullion,kb. pelayan dapur
sculpt,kkt. memahat.
sculpted,kkt. memahat. dipahat
sculpting,kkt. memahat. pahatan
sculptor,kb. pemahat/ahli patung.
sculptress,kb. ahli patung wanita.
sculptural,berkenaan dgn seni pahat
sculpture,"kb. 1 seni pahat/ukir. 2 patung, arca, pahatan. -sculpturing kb. seni memahat/pahat/ukir."
sculptured,kkt. memahat. dipahat
scum,"kb. 1 kekam, buih (on the water). 2 sampah. He's the s. of the earth Ia sampah masyarakat."
scumbag,(slang) orang yang pantas dihina
scummy,"ks. 1 berbuih (of a liquid). 2 tak berguna,  jahat (person, trick, deal)."
scupper,lubang kapal utk pembuangan air
scurf,ketombe
scurried,lih  SCURRY.
scurries,kih   SCURRY.
scurrility,"kb. (j. -ties) kelakar/lelucon yang tidak senonoh, kemesuman."
scurrilous,"ks. 1 kasar, kotor, keji. 2 tak senonoh, carut."
scurry,terburu-buru
scurrying,kkt. berjalan cepat
scurvy,"kb.  penyakit kudisan. -ks. hina, keji, curang (trick)."
scutcheon,kb. perisai orang bangsawan
scuttle,"kb. ember, bak (for coal). -kkt. 1 menenggelamkan (a ship). 2 membuang, membatalkan (a plan). to s. away/off  berlari tergesa-gesa."
scutum,kb. perisai Rumawi kuno
scythe,kb. sabit besar.
se. s.e.,[Southeast(ern)] tenggara.
sea,[Southeast Asia] Asia Tenggara.
seabed,kb. dasar laut.
seaboard,kb. daerah pesisir.
seaborne,ks. diangkat dengan kapal. s. troops pasukan yang diangkat dengan kapal.
seacoast,kb. pantai laut.
seacow,ikan duyung
seafarer,"kb. 1 pelaut, kelasi. 2 penumpang kapal."
seafaring,ks. yang berlayar di laut. s. vessel kapal laut. s. man pelaut.
seafood,kb. makanan hasil laut.
seafront,"bag kota yg dekat laut, drh pelabuhan"
seagoing,ks. yang berlayar di laut. s. tug kapal tarik laut. s. vessel kapal laut.
seagull,kb. burung camar
seal,"kb. 1 anjing laut. 2 segel. 3 tanda, cap. 4 (ring) khatam. 5 meterai. -kkt. menutup (a letter). 2 menyegel (a house, building). 3 membubuhi segel, mencap (a contract). 4 memperkuat, mengunci, men(ge)sahkan. -sealed  ks. tertutup."
sealant,"kb. penutup, penyegel"
sealed,tertutup
sealer,kb. kapal atau tukang menangkap anjing laut
sealing,kkt. menyegel. penyegel
sealskin,kb. kulit anjing laut
seam,"kb. 1 kelim, pelipit (of clothing). 2 lapisan (of coal)."
seaman,"kb. (j. -men) pelaut, kelasi, bahariawan."
seamanship,"kb. ilmu bahari/pelayaran, kepelautan."
seamed,kkt. mengklem. diklem
seamless,ks. tanpa kelim. s. hoose kaus kaki wanita yang tak ada kelimnya.
seamlessly,"kk. tidak terlihat, tanpa sambungan"
seamstress,"kb. penjahit  wanita, tukang jahit wanita."
seamy,ks. (paling) buruk. s. side of life segi yang buruk dari penghidupan.
seance,bertemu dgn roh
"seance, seance",kb. pertemuan untuk mencoba berhubungan dengan roh orang mati.
seaplane,kb. pesawat terbang air.
seaport,"kb. bandar, pelabuhan laut, kota pelabuhan."
sear,"kkt. membakar, melayur, menyelarkan, menghanguskan. -searing ks. yang membakar (heat)."
search,"kb. 1 pencaharian, pengejaran (for a lost child, dog). 2 penggeledahan (of a house). 3 penyelusuran, penyelidikan (for information). 4 penyelidikan, penelitian (for  a cure). -searching kb. penggeledahan (of a house). ks. menyorot dengan tajam (of eye)."
searched,kkt. mencari. dicari
searcher,"kb. penyelidik, pemeriksa, penggeledah."
searching,kkt. mencari. pencarian
searchlight,kb. lampu sorot.
seared,kkt. membakar. dibakar
searing,kkt. membakar. pembakaran
seashore,kb. pantai laut.
seasick,ks. mabuk laut.
seaside,kb. tepi laut. s. resort tempat bertamasya di tepi laut.
season,"kb. 1 musim. 2 waktu, masa."
seasonable,ks. sesuai dengan musimnya (weather).
seasonal,"ks. 1 bermusim(-musim), menurut musim (of fruits). 2 musiman. s. worker buruh musiman."
seasonally,kk. musiman
seasoned,"ks. 1 pedas. highly s. food makanan yang banyak sekali bumbunya. 2 berpengalaman, sudah makan garam, kawakan. -seasoning kb. bumbu (makanan)."
seasoning,bumbu
seat,"kb. 1 tempat duduk.  2 tempat. 3 kursi. 4 pusat, kedudukan. 5 tempat kedudukan.  6 bagian belakang, pantat (of o's pants). -seated ks. telah duduk. -seating kb. (tempat) /susunan duduk."
seated,kkt. mendudukkan. didudukkan
seating,kb. tempat duduk
seatmate,kb. teman duduk.
"seato, s.e.a.t.o.",[Southheast Asia Treaty Organization] Organisasi Pertahanan Asia Tenggara.
seaward,"ks., kk. menuju/mengarah kelaut."
seaway,kb. terusan yang berhubungan dengan laut dan cukup dalam untuk dilalui kapal-kapal laut yang besar.
seaweed,"kb. ganggang laut, kemumu."
seaworthiness,kb. kelaikan laut.
seaworthy,ks. laik laut.
sec,kb. Inf.: detik.  Wait as. ! Tunggu sebentar !
sec.,"1 [second] detik ; kedua. 2 [secant] garis potong. 3 [secretary] sekretaris, panitera. 4 [section] seksi, bagian."
secant,kb. garis potong.
secede,kki. keluar dari organisasi. He seceded from the school organization. Ia keluar dari organisasi sekolah.
seceded,kkt. melepaskan diri. dibebaskan
seceding,kkt. melepaskan diri. pembebasan
secern,kk. membedakan dua hal dalam pikiran.
secession,"kb. penarikan diri, pemisahan."
secessionist,kb. orang yang membela pemisahan
seclude,"kkt. memencilkan (o.s. diri). -secluded ks. menyendiri, terpisah. to live a s. life hidup menyendiri."
secluded,terasing
seclusion,"kb. pengasingan, khalawat, pingitan. to go into s. mengasingkan diri."
second,"kb. 1 detik, sekon. 2 pendukung, penyokong. 3 (china) piring kedua. 4 nomor dua. 5 persneling dua. - seconds j. barang-barang bekas/murahan. -secondly kk. yang kedua."
secondary,ks. 1 tidak sama penting dengan. 2 kedua.  3 sekunder (of a stress). 4 tambahan.
seconder,kb. pendukung (suatu mosi/usul).
secondhand,bekasan
secondly,kedua kalinya
secondment,kb. cabang suatu organisasi
seconds,kb. [detik / barang bekas]
secrecy,"kb. (j. -cies) sifat rahasia, kerahasiaan."
secret,"kb. rahasia.  -ks. yang berhubungan dengan rahasia. -secretly kk. secara rahasia, dengan diam-diam."
secretarial,ks. yang berkaitan dengan pekerjaan seorang sekretaris. s. service tugas-tugas seorang sekretaris.
secretariat,"kb. sekertariat, kepaniteraan."
secretary,kb. sekretaris
secretary general,kb. sekretaris jenderal
secretaryship,kb. jabatan sekretaris.
secrete,kkt. 1 mengeluarkan (a fluid). 2 (hide) menyembunyikan (on o's person).
secreted,kkt. mengeluarkan. dikeluarkan
secreting,kkt. mengeluarkan. pengeluaran
secretion,"kb. pengeluaran, keluarnya."
secretive,ks. suka berahasia.
secretly,"diam-diam, membokong"
secretory,ks. yang keluar/mengeluarkan.
sect,"kb. mazhab, sekte."
sect.,"[section] bagian, seksi."
sectarian,"ks. picik, terkungkung pada satu aliran saja."
sectarianism,kkt. membela segolongan agama
section,"kb. 1 bagian, seksi.  2 golongan. 3 pangsa (of a fruit). 4 urusan. 5 belahan. 6 bab. -kkt. membelah/memotong (a fruit)."
sectional,"ks. 1 bersekat-sekat. s. book-case rak buku yang bersekat-sekat. 2 setempat (sports, interests)."
sector,"kb. 1 Mil.: sektor, kawasan. 2 bidang, sektor. 3 Math.: tembereng."
sectoral,kk. secara sektor
secty.,"[secretary] sekertaris, panitera."
secular,"ks. sekular, duniawi. s. education pendidikan sekuler."
secularisation,penduniaan
secularism,kb. sekularisme
secularize,kkt. 1 menerapkan pendidikan kepada hal-hal duniawi (bukan keagamaan) (education). 2 memindahkan kepada urusan kegiatan-kegiatan keduniawian (a monk).
secure,"ks. 1 terjamin. 2 terkunci. 3 aman. 4 kokoh. -kkt. 1 mendapatkan, memperoleh (permission, a loan). 2 menjamin.  3 mengunci (a house). 4 melindungi (an area) (against terhadap). 5 menutup rapat-rapat (a bottle top)."
secured,kkt. menjamin aman. dijamin aman
securely,kk. dengan aman
securing,ks. pengamanan
securities,kb. surat-surat berharga
security,"kb. (j. -ties) 1 jaminan. 2 keamanan. 3 pelindung, perlindungan (with a dog). 4 tanggungan, jaminan. -securities j. surat-surat berharga."
sedan,"kb. sedan. s. chair tandu, pelangkin."
sedate,"ks. tenang, sabar, tidak ribut."
sedateness,"kb. ketenangan (jiwa, hati, pikiran)."
sedation,"kb. kb. sedasi, pemberian obat penenang."
sedative,"kb. obat penenang/penawar, obat pereda nyeri."
sedentary,"ks. 1 yang menetap, duduk terus-terus (of a job). 2 tak berpindah-pindah (of pigeons)."
sedge,kb. rumpus alang-alang
sediment,"kb. endapan, keladak."
sedimentation,kb. pengendapan.
sedition,"kb. hasutan, pendurhakaan."
seditious,"ks. durhaka, yang bersifat menghasut."
seduce,"kkt. 1 menggoda, memperkosa (a woman). 2 membujuk, merayu."
seduced,tergoda
seducer,"kb. 1 kb. 1 penggoda. 2  pembujuk, perayu."
seducing,kkt. menggoda
seduction,kb. 1 penggodaan. 2 (pem)-bujukan.
seductive,ks. yang menggairahkan/menggiurkan.
sedulous,ks. rajin sekali.
see,"kb. 1 jabatan uskup atau Paus. 2 keuskupan. 3 kepausan. -kkt. (saw, seen) 1 melihat (s.o. or s.t.). 2 menjumpai. 4 membaca.  5 membicarakan, pergi ke. 6 menemui, berbicara dengan. 7 memeriksa. 8 mengerti. 9 mengunjungi. 10 bertemu, berjumpa. 11 menjaga."
seed,"kb. 1 bibit. 2 benih. 3 biji. -kkt. 1 menyemai bibit untuk (a lawn). 2 membuang biji (a watermelon, peach). 3 Sport : menempatkan pada. seeded ks. yang telah ditempatkan pada termpat tertentu dalam urutan (player)."
seedbed,"kb. pe(r)semaian, pengipukan."
seeded,kkt. menabur benih. ditaburi benih
seeding,penyemaian
seedless,"ks. tak berbiji (of grapes, grape-fruit)."
seedling,"kb. semaian, ipukan."
seedy,"ks. 1 berbiji banyak (of fruit). 2 lusuh (of person, clothing)."
seeing,tindakan melihat
seek,"kkt. (sought) 1 mencari (a job, book). 2 meminta.  3 mencoba. -kki. dicari, diketemukan."
seeker,pencari
seeking,kkt. mencari-cari. pencarian
seem,"kki. 1 rupa-rupanya, rasanya. 2 nampak. 3 kelihatannya. -seemingly kk. nampaknya, rupa-rupanya."
seemed,kkt. nampak
seeming,"semuua, tdk tulus, lahiriah saja"
seemingly,duga-duga
seemly,"ks. patut, pantas. It's not s. for... Tak pantas bagi...."
seems,kedengaran
seen,lih SEE.
seep,"kki. merembes, meresap. The water seeped in through the floor Air itu merembes menembus lantai itu."
seepage,"kb. (air) rembesan, tirisan."
seeped,kkt. merembes
seeping,kkt. merembes. perembesan
seer,kb. ahli peramal.
seersucker,kb. kain katun yang bergaris-garis datar dan berkerut.
seesaw,"kb. 1 papan jungkat-jungkit, domplengan. 2 unggang0unggit. -kki 1 mengungkang-ungkit, jungkang-jungkit. 2 mundur maju (of a game)."
seeth,"kki. 1 mendidih, menggelegak (of water). 2 mendidih (with anger). 3 hiruk-piruk, ramai."
seethe,"bergelora, bergolak, mendidih, menggelogok"
seethed,kkt. menjadi marah. dibuat marah
seething,"gelora, golakan, gerosokan"
seethrough,ks. tembus pandang
segment,"kb. 1 bagian (of a lot). 2 golongan, daerah. 3 ruas (of a worm). 4 tembereng (of a circle). 5 ulas, pangsa (of an orange). -kkt. 1 mengiris (a fruit). 2 memotong (a circle)."
segmental,ks. yang terdiri atas beberapa bagian.
segmentation,kb. pembagian menjadi ruas-ruas.
segmented,ks. terbagi-pagi
segregate,"kkt. memisahkan, memencilkan."
segregated,kkt. memencilkan. dipencilkan
segregating,kkt. memencilkan. pemencilan
segregation,kb. pemisahan.
segregationist,kb. penganjur pemisahan (menurut warna kulit).
seine,"kb. pukat, pemayang."
seisin,kb. penyitaan milik
seismic,ks. yang berkaitan dengan gempa bumi.
seismograph,kb. seismograf.
seismologist,"kb. ahli gempa bumi, ahli ilmu gempa."
seismology,kb. ilmu gempa bumi.
