Word,Meaning
pressure cooker,скороварки
pressure group,група тиску
pressure wash,мийка під тиском
pressure-cooker,скороварка
pressure-group,тиску групи
pressurization,наддув
pressurize,герметизувати
pressurized,герметичний
prestige,престиж
prestigious,престижний
pre-stress,попереднє напруження
presumably,імовірно
presume,припускати
presumed,передбачуваний
presumes,може собі дозволити
presuming,припускаючи
presumption,презумпція
presumptive,передбачуваний
presumptuous,самовпевнений
presumptuously,самовпевнено
presuppose,містити в собі
presupposition,передумова
pre-tax,до сплати податків
pretence,удавання
pretend,прикидатися
pretended,прикинувся
pretending,претендує
pretends,претендує
pretense,удавання
pretension,претензія
pretentious,вибагливий
pretext,прийменник
pretreatment,попередня обробка
prettily,красиво
prettiness,миловидність
pretty,досить
pretty clear,досить ясно
pretty much,майже
pretty nearly,досить майже
pretty penny,копієчку
pretty warmly,досить тепло
pretty well,дуже добре
pretty-pretty,солодкаво красивий
prevail,переважати
prevail on,переважають на
prevail over,переважати над
prevail upon,вблагати
prevailed,переважали
prevailing,переважаючий
prevail-on,переважають на-
prevails,переважає
prevail-upon,переважають на-
prevalence,поширеність
prevalent,поширений
prevarication,ухильність
prevarications,зволікань
prevenient,випереджає
prevent,запобігати
prevent from,запобігти
preventable,предотвратимими
preventative,профілактичний
prevented,запобігти
preventing,запобігання
prevention,профілактика
prevention is better than cure,профілактика краще лікування
preventive,профілактичне
prevents,запобігає
preview,попередній перегляд
previous,попередній
previously,попередньо
previous-to,попередня до
prewar,довоєнний
pre-war,довоєнний
prey,видобуток
prey on,полюють на
prey upon,терзати
prey-on,видобуток-на
prey-upon,видобуток-на
price,ціна
price current,поточна ціна
price fixing,фіксація цін
price list,прайс-лист
price tag,цінник
price war,війна цін
priced,оцінений
priceless,безцінний
pricey,дорогий
pricing,ціноутворення
prick,укол
prick out,висаджувати розсаду
prick up,колоти до
prick-ears,стоячі вуха
pricked,кололи
prick-in,колоти в
prickly,колючий
prickly heat,пітниця
prickly-heat,колючі тепла
prick-off,колоти-офф
prick-out,колоти від'їзду
pride,гордість
pride has a fall,гордість є падіння
pride on,гордість на
prideful,гордий
priest,священик
priest doctor,священик доктор
priestess,жриця
priesthood,священство
priestly,священицький
prim,манірний
prima,прима
prima facie,насамперед
primacy,першість
primarily,в першу чергу
primary,основний
primary cell,первинка
primary color,основний колір
primary colour,основний колір
primary education,початкову освіту
primary eduction,основний освіта
primary election,первинні вибори
primary school,початкова школа
primary tooth,основний зуб
primary-battery,первинної батареї
primary-colour,основний колір
primary-education,початкової освіти
primary-election,первинної вибори
primary-feather,первинної перо
primary-school,в початковій школі
primate,примат
primates,примати
prime,головний
prime cost,собівартість
prime minister,прем'єр-міністр
prime mover,первинний двигун
prime number,просте число
prime time,прайм-тайм
primer,грунтовка
primitive,примітивний
primitive person,первісна людина
primordial,споконвічний
prince,принц
prince consort,принц-консорт
prince-consort,принц-консорт
princeling,князьок
princely,царствений
princess,принцеса
princess diana,принцеса діана
princess royal,старша дочка англійського короля
principal,основний
principal parts,головні частини
principal-boy,основний хлопчик
principality,князівство
principally,головним чином
principle,принцип
principled,принциповий
print,друк
print out,роздрукувати
print shop,друкарня
printable,версія для друку
printed,друковані
printed circuit,друкована схема
printed material,друкований матеріал
printed matter,друкований матеріал
printer,принтер
printery,друкарня
printing,друк
printing machine,друкарська машина
printing press,друкарська машина
printing-ink,друк чорнила
printing-press,друкарня
printout,роздруківка
print-out,роздруківка
prints,друк
prior,попередній
prior to,до
prioritization,пріоритетів
prioritize,пріоритети
priority,пріоритет
prior-to,до-до
priscilla,прісцилла
prise,приз
prism,призма
prism spectroscope,призма спектроскопа
prison,в'язниця
prison breaking,тюрма порушення
prison camp,табір військовополонених
prison farm,тюрма ферми
prisoner,укладений
pristine,чистий
privacy,конфіденційність
private,приватний
private apartments,приватні квартири
private company,приватна компанія
private detective,приватний детектив
private enterprise,приватне підприємство
private eye,приватний детектив
private investigator,приватний слідчий
private member,"член парламенту, що не займає ніякого державного поста"
private parts,статеві `органи
private patient,приватний пацієнт
private person,приватна особа
private practice,приватна практика
private profit,приватної прибутку
private school,приватна школа
private secretary,особистий секретар
private sector,приватний сектор
private-eye,приватний очей
privately,в приватному порядку
private-member,приватного член
private-parts,приватні деталі
private-soldier,приватного солдатів
private-view,приватного вид
privatisation,приватизація
privatization,приватизація
privatize,приватизувати
privet,бирючина
privilege,привілей
privileged,привілейований
privy,таємний
privy to,причетним до
privy-council,таємний рада-
privy-purse,таємний гаманець
privy-seal,присвячений ущільнення
prix fixe,prix ​​фікс
prize,приз
prize fight,приз боротьба
prize fighter,приз боєць
prize giving,нагородження
prize-fight,змагання на приз
prize-fighter,боксер
prize-fighting,професійний бокс
prize-money,призові гроші
pro,за
pro am,про ранку
pro and con,за і проти
pro form,про форма
pro forma,проформа
pro rata,пропорційно
pro rate,про швидкість
proactive,активний
proactively,активно
probabilistic,імовірнісний
probability,ймовірність
probable,ймовірний
probably,ймовірно
probation,випробувальний термін
probation officer,співробітник служби пробації
probation system,система пробації
probationary,випробувальний
probation-officer,випробувальний офіцер
probe,зонд
probed,зондують
probes,зонди
probing,зондування
probity,чесність
problem,проблема
problem child,важка дитина
problem solver,вирішення проблем
problematic,проблематичний
problematical,проблематичний
procapitalist,прокапіталістичні
procedural,процедурний
procedure,процедура
procedures,процедури
proceed,продовжити
proceed against,діяти проти
proceed from,виходити з
proceeded,приступив
proceeding,судовий розгляд
proceedings,виробництво
proceeds,виручка
process,процес
process server,судовий кур'єр
processed,оброблена
processes,процеси
processing,обробка
procession,хід
proclaim,проголошувати
proclaimed,оголошена
proclaimer,возвещателей
proclaiming,проголошуючи
proclaims,проголошує
proclamation,проголошення
proclivity,схильність
proconsul,проконсул
procrastinate,баритися
procrastinating,зволікання
procrastination,зволікання
procreated,породжені
procreation,породження
proctor,проктор
procumbent,стелеться
procure,закуповувати
procured,закуповуваних
procurement,закупівель
procures,зводить
procuring,звідництво
prodding,підштовхування
prodigal,марнотратний
prodigality,марнотратність
prodigiously,незвичайно
prodigy,чудо
produce,виробляти
produced,вироблений
producer,виробник
producers,виробники
producing,виробництва
product,продукт
production,виробництво
production control,контроль виробництва
production line,конвеєр
productive,продуктивної
productively,продуктивно
productivity,продуктивність
products,продукти
prof,професор
profane,мирської
profanity,профанація
profess,сповідувати
professed,сповідували
professedly,за власним визнанням
profession,професія
professional,професійний
professional foul,професійний фол
professional secret,професійний секрет
professionalism,професіоналізм
professionalization,професіоналізація
professionally,професійно
professor,професор
professorial,професорський
professorship,професорство
proficiency,вміння
proficient,досвідчений
profile,профіль
profit,прибуток
profit by,прибуток від
profit earning,отримання прибутку
profit from,прибуток від
profit making,отримання прибутку
profit margin,рентабельність
profit seeking,прибуток шукає
profit sharing,участь у прибутках
profit taking,отримання прибутку
profitability,рентабельність
profitable,прибутковим
profitably,вигідно
profited,прибуток
profiteering,спекуляція
profiting,прибуток
profits,доходи
profligacy,розпуста
profligate,розпусник
pro-forma,проформа
profound,глибокий
profoundly,глибоко
profuse,багатий
profusely,рясно
profusion,достаток
progenitor,прабатько
progeny,потомство
progestin,прогестин
prognosis,прогноз
program,програма
programmable,програмований
programmatic,програмний
programme,програма
programme music,програмна музика
programme note,програма примітка
programmed,запрограмований
programmer,програміст
programming,програмування
progress,прогрес
progressed,прогресувала
progresses,прогресує
progressing,прогресуючий
progression,прогресія
progressive,прогресивний
progressive tense,прогресивна напруженою
progressively,поступово
prohibit,забороняти
prohibited,заборонено
prohibiting,заборонний
prohibition,заборона
prohibitive,заборонний
prohibitively,непомірно
prohibits,забороняє
project,проект
projected,за прогнозами
projectile,снаряд
projecting,виступаючий
projection,проекція
projection screen,проекційний екран
projector,проектор
projects,проектів
proles,пролетарі
proletarian,пролетарський
proletariat,пролетаріат
proliferate,поширюватися
proliferated,поширення
proliferating,пролиферирующий
proliferation,поширення
prolific,плідний
prolifically,достатку
prologue,пролог
prolong,продовжити
prolonged,тривалий
prolonging,продовження
prom,випускний вечір
promenade,прогулянка
promenade concert,набережна концерт
promenade deck,верхня палуба
promethium,прометий
prominence,популярність
prominent,видатний
prominently,помітно
promise,обіцянку
promised,обіцяний
promised land,земля обітована
promises,обіцянки
promising,перспективний
promissory,вексель
promissory note,вексель
promo,рекламний
promote,сприяти
promoted,сприяло
promoter,промоутер
promoting,сприяння
promotion,просування
promotional,рекламний
promotive,просуває
prompt,підказка
prompt box,швидке вікно
prompting,спонукання
promptly,швидко
promulgate,оприлюднити
promulgation,оприлюднення
prone,схильний
prong,зубець
pronged,напрямками
pronoun,займенник
pronounce,вимовляти
pronounce against,вимовляється проти
pronounce for,вимовляється по
pronounce on,висловитися з
pronounce upon,вимовляється по
pronounced,виражений
pronouncement,заяву
pronounciation,вимови
pronouncing,вимовлення
pronunciation,вимова
proof,доказ
proof reader,коректором
proofing,теплоізолюючі
proofread,читати коректуру
proof-reader,коректор
proof-spirit,доказ дух
prop,підпирати
prop forward,підтримати вперед
prop up,підпирати
prop word,опора слово
propaganda,пропаганда
propagandist,пропагандист
propagandize,пропагувати
propagate,поширюватися
propagated,поширюється
propagates,поширюється
propagating,поширювана
propagation,поширення
propane,пропан
propel,стимулювати
propellant,ракетне паливо
propelled,самохідні
propeller,пропелер
propelling,метальний
propelling pencil,метальні олівець
propels,просуває
propensity,схильність
proper,правильний
proper fraction,правильна дріб
proper name,ім'я власне
proper noun,ім'я власне
properly,правильно
properly speaking,власне кажучи
propertied,імущий
properties,властивості
property,властивість
propertyless,незаможний
prophecy,пророцтво
prophesy,пророкувати
prophet,пророк
prophetess,пророчиця
prophethood,пророцтво
prophetic,пророчий
prophetically,пророчо
prophylactic,профілактичний
prophylactic device,профілактичне пристрій
propionic,пропионовая
propitiate,умилостивити
propitiation,умиротворення
proponent,прихильник
proportion,частка
proportional,пропорційний
proportional representation,пропорційне представництво
proportionality,пропорційність
proportionally,пропорційно
proportionate,пропорційний
proportionately,пропорційно
proposal,пропозиція
propose,запропонувати
proposed,запропонований
proposer,автор пропозиції
proposes,пропонує
proposing,запропонувавши
proposition,пропозиція
propositional,пропозіціональний
propound,висувати
proprietary,патентований
proprietor,власник
proprietorship,власність
propriety,доречність
proprioception,проприоцепция
props,реквізит
propulsion,поштовх
propulsive,просуває
propyl,пропив
propylene,пропілен
pro-rata,пропорційну
prorate,розподіляти пропорційно
prorated,пропорційну
prorogation,пророгація
prorogue,відстрочити
proscribe,забороняти
proscribed,заборонені
proscribing,забороняють
proscription,заборона
prose,проза
prosecute,переслідувати
prosecuting attorney,обвинувач
prosecuting officer,обвинувач
prosecution,обвинувачення
prosecutor,прокурор
proselyte,прозеліт
proselytism,прозелітизм
prospect,перспектива
prospecting,розвідка
prospective,передбачуваний
prospectively,перспективно
prospects,перспективи
prospectus,проспект
prosper,процвітати
prospered,процвітала
prospering,процвітаюча
prosperity,процвітання
prosperous,процвітаючий
prostate,простата
prostate gland,простата
prostatectomy,простатектомії
prostate-gland,простати залози
prosthesis,протез
prosthetic,протезний
prosthetics,протезування
prostitute,повія
prostitution,проституція
prostrate,падати ниць
prostration,прострація
protagonist,головний герой
protean,різноманітний
protect,захищати
protected,захищений
protected building,будівля захищені
protecting,захищає
protection,захист
protectionism,протекціонізм
protectionist,протекціоністський
protective,захисний
protective colouring,захисне забарвлення
protective custody,забезпечує арешт
protector,захисник
protectorate,протекторат
protects,захищає
protege,протеже
protein,білок
protest,протест
protestant,протестант
protestant reformation,протестантська реформація
protestantism,протестантство
protestation,протест
protested,протест
protester,протестуючий
protesting,протесту
protestor,акції протесту
protests,протести
protist,найпростіші
proto,прото
protocol,протокол
protohistoric,відноситься до ранньої історії
proton,протон
prototype,прототип
prototypical,прототіпічного
protozoa,протозоа
protracted,затяжний
protraction,затягування
protrude,виступати
protruding,виступаючий
protrusion,виступ
proud,гордий
proudly,гордо
provable,доказовий
prove,доводити
proved,довів
proven,доведений
proverb,прислів'я
proves,"доводить,"
provide,надавати
provide against,вживати заходів проти
provide for,забезпечувати
provided,за умови
provided that,"за умови, що"
provided-that,"за умови, що"
providence,провидіння
provident,завбачливий
provident society,товариство взаємодопомоги
provider,постачальник
provides,забезпечує
providing,забезпечення
providing that,"за умови, що"
providing-that,"за умови, що"
province,провінція
provinces,провінція
provincial,провінційний
provincialism,провінціалізм
provincially,провінційно
proving,доведення
provision,надання
provisional,попередній
provisions,положення
proviso,обмовка
provisory,тимчасовий
provocation,провокація
provocative,провокаційний
provocatively,зухвало
provoke,провокувати
provoked,спровокований
provokes,провокує
provoking,провокуючий
prow,ніс
prowar,провоенной
prowess,доблесть
prowl,нишпорити
prowl car,машина поліцейського патруля
proximate,найближчий
proximity,близькість
proxy,довіреність
prudence,розсудливість
prudent,розсудливий
prudential,розсудливий
prudently,завбачливо
prudishness,святенництво
prune,чорнослив
pruning,обрізка
pruning knife,обрізка ножа
pruning shears,секатори
prussia,пруссія
prussian,прусський
prussian-blue,прусський синій-
prying,допитливий
ps,пс
psalm,псалом
psalmist,псалмопевец
pseudo,псевдо
pseudonym,псевдонім
psi,пси
psoriasis,псоріаз
psyche,душа
psychiatric,психіатричний
psychiatrist,психіатр
psychiatry,психіатрія
psychic,психічний
psychically,психічно
psychics,психологія
psycho,псих
psychoanalysis,психоаналіз
psycho-analysis,психо-аналіз
psychoanalyst,психоаналітик
psychoanalytic,психоаналітичний
psychoanalytical,психоаналітичний
psychodynamic,психодинамическая
psychological,психологічний
psychological moment,найзручніший момент
psychological warfare,психологічна війна
psychologically,психологічно
psychological-warfare,психолого-війни
psychologist,психолог
psychology,психологія
psychometric,психометрический
psychopath,психопат
psychopathic,психопат
psychopathy,психопатія
psychosis,психоз
psychosocial,психосоциальная
psychotherapist,психотерапевт
psychotherapy,психотерапія
psychotic,психотичний
psychotic person,психотическое людина
pt boat,пт човни
pte.,рядовий
ptolemaic,птолемеїв
ptolemy,птолемей
ptosis,птоз
pub,паб
puberty,статева зрілість
pubic,лобковий
public,громадського
public address system,оповіщення система
public bar,громадського бар
public company,державна компанія
public convenience,суспільна користь
public house,трактир
public lavatory,громадського туалету
public limited company,акціонерне товариство
public nuisance,порушення громадського порядку
public opinion,громадську думку
public property,суспільна власність
public prosecutor,прокурор
public relations,зв'язки з громадськістю
public school,середня школа
public sector,державний сектор
public servant,держслужбовець
public speaker,оратор
public spirit,громадянськість
public spirited,громадського духом
public square,загальна площа
public toilet,громадський туалет
public transport,громадський транспорт
public treasury,державна скарбниця
public trust,суспільну довіру
public utilities,комунальні послуги
public utility,суспільна корисність
public welfare,суспільний добробут
public works,громадські роботи
publication,публікація
publicity,гласність
publicity-agent,рекламно-агент
publicize,рекламувати
publicized,розрекламований
publicizing,пропаганда
publicly,публічно
public-spirited,патріотично налаштований
public-utility,державно-утиліта
publish,публікувати
publisher,видавець
publishes,публікує
publishing,видавнича
publishing company,видавнича компанія
publishing firm,видавнича фірма
publishing house,видавництво
puck,шайба
pudding,пудинг
pudding basin,пудинг басейну
pudding hearted,пудинг серцем
pudding-stone,конгломерат
puddingy,великоваговий
puddle,калюжа
puddling,пудлингование
puerile,дитячий
puerto rico,пуерто-ріко
puff,слойка
puff ball,листкового м'яч
puff in,листкове в
puff out,випинати
puff paste,листкового тіста
puff pastry,листкове тісто
puff sleeve,листкового рукав
puff up,роздуватися
puff-ball,листкового м'яч
puffed,захеканий
puffed out,надув
puffed sleeve,сопів рукавом
puffiness,набряклість
puffing,пихкаючий
puffy,зарозумілий
puja,пуджа
puking,блювота
pul,пул
pull,тягнути
pull about,потріпати
pull ahead,потягніть вперед
pull apart,рознімати
pull at,тягнути
pull away,вирватися
pull back,відступати
pull down,тягнути вниз
pull in,від'їхати
pull into,тягнути в
pull off,зняти
pull on,натягувати
pull out,витягувати
pull over,перетягувати
pull rank,тягнути оцінка
pull round,поправлятися
pull strings,натискати таємні пружини
pull through,долати
pull together,зблизити
pull up,задирати
pull wires,натискати таємні пружини
pulldown,випадає
puller,знімач
pulley,шків
pulley block,обойма блоку
pulling out,витягуючи
pull-on,натягуваний
pullout,висувною
pull-out,висувною
pullover,пуловер
pullover sweater,пуловери светр
pulmonary,легеневий
pulmonary tuberculosis,туберкульоз легенів
pulp,пульпа
pulp magazine,журнал целюлозно
pulsar,пульсар
pulsate,пульсувати
pulsation,пульсація
pulse,імпульс
pummel,бити
pump,насос
pump iron,займатися важкою атлетикою
pump out,викачувати
pump room,приміщення для насосів
pump up,накачувати
pumped,перекачується
pumped up,накачаний
pumping,накачування
pumpkin,гарбуз
pump-room,насосне відділення
pumps,насоси
pun,каламбур
punch,пунш
punch card,перфокарти
punch in,удар в
punch into,удар в
punch line,родзинка
punch out,вибивати
punch up,удар до
punch-ball,удар м'яч
punch-bowl,чаша для пуншу
punch-drunk,удар п'яний
punched,перфорований
punched card,перфокарта
punches,удари
punching,перфорація
punching bag,груша
punching machine,пробиваючи машина
punch-line,удар лінії
punch-up,бійка
punchy,пробивний
punctual,пунктуальний
punctuality,пунктуальність
punctually,пунктуально
punctuation,пунктуація
punctuation mark,розділовий знак
punctuation marks,розділові знаки
puncture,прокол
pundit,вчений муж
punish,покарати
punishable,караних
punished,покарання
punishes,карає
punishing,караючий
punishment,покарання
punitive,каральний
punjabi,панджабі
punk,панк
punning,каламбурний
punt,плоскодонка
punta,пунта
pup,щеня
pupil,учень
puppet,ляльковий
puppet state,маріонеткову державу
puppeteer,ляльковод
puppet-play,ляльковий театр
puppetry,ляльки
puppet-show,ляльковий театр
puppy,щеня
puppy fat,щеня жиру
puppy love,щеня любов
puppy-fat,щеня жиру
purana,пурана
purchase,покупка
purchase price,ціна покупки
purchased,куплений
purchaser,покупець
purchases,купівля
purchasing,покупка
purchasing power,купівельна спроможність
purdah,самітництво жінок
pure,чистий
pure bred,чистопорідний
pure chemistry,чистої хімії
pure gold,чистого золота
pure minded,чистий однодумців
purely,чисто
pureness,чистота
purer,чистіше
purgatory,чистилище
purge,чистка
purging,продування
purification,очистка
purified,очищений
purifier,очищувач
purifies,очищає
purify,очищати
purifying,очищающий
purine,пурінових
puritan,святенник
purity,чистота
purlieus,передмістя
purple,фіолетовий
purple heart,пурпурне серце
purple robe,багряниці
purport,сенс
purported,передбачуваний
purportedly,імовірно
purpose,мета
purpose built,мета побудований
purpose-built,спеціально побудованому
purposeful,цілеспрямований
purposefully,цілеспрямовано
purposely,навмисно
purposer,волеіз'явітель
purposive,навмисний
purr,муркотіння
purse,гаманець
purse strings,"ремінці, якими за старих часів затягувався гаманець"
pursed,стулила
purse-proud,зарозумілий
purse-strings,гаманець-рядків
pursuant,відповідно
pursuant to,відповідно до
pursue,переслідувати
pursue one's point,переслідувати свою точку
pursued,переслідуваний
pursues,переслідує
pursuing,переслідуючи
pursuit,прагнення
pursuit interceptor,прагнення перехоплювач
purveyor,постачальник
purview,сфера
pus,гній
push,поштовх
push ahead,просувати
push along,натиснути разом
push around,зневажати
push aside,спихивать
push away,відштовхувати
push bike,поштовх велосипед
push button,кнопка
push cart,поштовх кошик
push down,спихивать
push for,наполягати на
push forward,просувати
push in,засунути
push off,відштовхнутися
push on,поспішати
push out,виштовхнути
push start,кнопка старт
push through,проштовхувати
push up,штовхати нагору
push-bike,push-велосипед
push-cart,push-кошик
push-chair,дитячий складаний стілець на коліщатках
pushed,штовхнув
pushes,штовхає
pushing,штовхаючи
push-off,відштовхування
push-over,натиснути на-
put,ставити
put a stamp on,поставити штамп на
put about,хвилювати
put above,ставляться вище
put across,схрестити
put aside,відкласти
put at,помістити в
put away,прибирати
put back,покласти назад
put before,поставити перед
put by,помістити в
put down,опустити
put forth,висунув
put forward,висувати
put in,вставити
put into,покласти в
put off,відкладати
put on,надягати
put on stamps,поклав на поштових марках
put onto,покласти на
put out,гасити
put through,покласти через
put to,покласти
put to bed,вкласти спати
put together,скласти
put towards,поклав до
put up,миритися
put up with,миритися
put upon,поклав на
put-across,день-через
put-away,помістити вдалині
put-down,посадка
put-in,помістити в
put-off,відкладання
put-on,удавання
put-out,поза грою
put-over,поклав на-
put-put,день-поклав
putrefaction,гниття
putsch,путч
putter,коротка ключка
putter around,ключки навколо
put-through,день-через
putting,покласти
putting green,рівна галявина
putting iron,покласти залізо
putting-green,покласти зелений-
putty,шпаклівка
put-up,сфабрикований
put-upon,третируемого
puzzle,головоломка
puzzle out,розбиратися
puzzled,здивоване
puzzling,головоломний
pvc,пвх
pygmy,карликовий
pygostyle,пігостіль
pylon,пілон
pyramid,піраміда
pyramid selling,піраміда продажу
pyramidal,пірамідальний
pyre,похоронне багаття
pyrimidine,піримідин
pyrite,пірит
pyroelectric,піроелектричний
pyroelectricity,піроелектрика
pyrolusite,піролюзиту
pyrolysis,піролізу
pyrolytic,піролітичне
pyromaniac,піроманіяк
pyromorphite,піроморфіт
pyrophoric,пірофорний
pyrotechnic,піротехнічний
pyrotechnics,піротехніка
pyrrhic,пиррихий
pyrrhic victory,піррова перемога
pyrrhic-victory,"пірровою перемогою,"
pythagorean,піфагорієць
pythian,піфіческій
python,пітон
pyx,дарохранительница
quackery,шарлатанство
quadrangle,чотирикутник
quadrangular,чотирикутний
quadrature,квадратура
quadrennial,триваючий чотири роки
quadrilateral,чотирикутник
quadrillion,квадрільон
quadruple,четверний
quake,землетрус
quaker,квакерський
qualification,кваліфікація
qualified,кваліфікований
qualifier,визначник
qualifies,кваліфікується
qualify,кваліфікувати
qualifying,кваліфікаційний
qualitative,якісний
qualitative analysis,якісний аналіз
qualitatively,якісно
quality,якість
quality control,контроль якості
quality newspaper,якість газета
quan,цюань
quandary,скрутне становище
quantifiable,кількісному
quantification,визначення
quantified,кількісно
quantify,кількісно
quantitative,кількісний
quantitative analysis,кількісний аналіз
quantitative relation,кількісне співвідношення
quantitatively,кількісно
quantitive,кількісний
quantity,кількість
quantity surveyor,сметчик
quantity unit,кількість блок
quantized,квантуется
quantum,квантова
quantum jump,квантовий стрибок
quantum leap,стрибок
quantum mechanics,квантова механіка
quantum physics,квантова фізика
quantum theory,квантова теорія
quarantine,карантин
quark,кварк
quark cheese,кварк сир
quarrel,сварка
quarrel with,сваритися з
quarreled,посварилися
quarreling,сварки
quarrelsome,нісенітний
quarried,видобуваються
quarry,кар'єр
quarry tile,кар'єр плитка
quarrying,видобуток
quart,кварта
quarter,чверть
quarter centenary,чверть століття
quarter day,чверть день
quarter deck,квартердек
quarter note,четвертна нота
quarter sessions,квартальних сесій
quarter-age,чверть вік
quarter-bound,чверть кордон
quarter-day,перший день кварталу
quarter-deck,чверть палубі
quarterfinal,чвертьфінал
quarter-hour,чверть години
quarter-light,чверть світла
quarterly,щоквартальний
quarters,приміщення
quartz,кварц
quartz glass,кварцового скла
quash,анулювати
quasi,квазі
quasi ngo,квазі нпо
quaternary,четвертинний
quay,набережна
queen,королева
queen bee,бджолина матка
queen consort,королева-дружина короля
queen dowager,стара королева
queen it,панувати
queen mother,королева-мати
queen victoria,королева вікторія
queen-it,королева-он
queen's counsel,королівський адвокат
queer,дивний
queer bird,дивачкою
queer duck,дивно качка
quell,пригнічувати
quench,вгамувати
query,запит
querying,запити
quest,пошук
question,питання
question mark,знак питання
question master,майстер питання
question time,годину запитань
questionable,сумнівний
questioned,сумнів
questioning,допит
question-master,провідний радіовікторини або телевікторини
questionnaire,анкета
questions,питань
queue,чергу
queue up,стояти в черзі
quibble,каламбур
quick,швидко
quick acting,швидкодіючий
quick change artist,швидко художник зміни
quick fire,швидкий вогонь
quick lime,негашене вапно
quick one,швидкий один
quick sand,швидкий пісок
quick set,швидкий набір
quick step,швидким кроком
quick tempered,швидко загартоване
quicken,прискорювати
quicker,швидше
quickly,швидко
quickness,швидкість
quick-sighted,окатий
quid pro quo,квіпрокво
quiet,тихий
quieten,заспокоювати
quieter,тихіше
quietly,спокійно
quietness,тиша
quilt,стягують
quilted,стьобаний
quilter,квілтер
quilting,стібка
quinine,хінін
quinine water,хінін води
quintessence,квінтесенція
quintessential,найсуттєвіший
quintile,квінтильній
quintillion,нонілліон
quip,епіграма
quire,десть
quirky,ушлий
quit,вихід
quite,досить
quite a,досить
quite some,досить багато
quite something,цілком щось
quits,квити
quitting,кинути
quiver,сагайдак
quixote,кіхот
quiz,вікторина
quiz master,майстер вікторини
quo,кво
quorum,кворум
quota,квота
quotation,цитата
quotation mark,лапка
quotation marks,лапки
quote,цитата
quoted,цитує
quotes,лапки
quotient,частное
quoting,квотування
quran,коран
rabat,рабат
rabbi,рабин
rabbinic,рабинський
rabbit,кролик
rabbit on,кролик на
rabbit test,тест кролика
rabbit warren,кролика уоррен
rabbit-punch,кролика удар
rabble,чернь
rabble rousing,набрід розпалювання
rabid,скажений
rabidly,скажено
rabies,сказ
rabin,рабін
rabindranath tagore,рабіндранат тагор
race,раса
race car,гоночний автомобіль
race driver,автогонщик
race horse,скачки
race meeting,гонка зустріч
race relations,расові відносини
race riot,расові заворушення
racecourse,іподром
race-course,іподром
race-meeting,день скачок
racer,гонщик
race-rent,гонки оренду
rachel,рейчел
racial,расової
racial discrimination,расова дискримінація
racialism,расизм
racialist,расист
racially,расово
racing,гоночний
racing car,гоночний автомобіль
racism,расизм
racist,расист
rack,стійка
rack railway,зубчатая залізниця
racket,ракетка
racketeer,рекетир
racketeering,рекет
racketeers,рекетири
rackets,ракетки
racking,болісний
racquet,ракетка
racquets,ракетки
radar,радар
radar target,радіолокаційна ціль
radar trap,рлс пастка
radial,радіальний
radial tire,радіальна шина
radial tyre,радіальна шина
radially,радіально
radial-ply,радіально-шарові
radian,радіан
radiance,сяйво
radians,радіан
radiant,сяючий
radiate,випромінювати
radiated,випромінюється
radiation,випромінювання
radiation sickness,променева хвороба
radiation therapy,променева терапія
radiation-sickness,випромінювання хвороби
radiative,радіаційного
radiator,радіатор
radical,радикальний
radicalise,радикалізації
radicalism,радикалізм
radicalization,радикалізація
radically,радикально
radii,радіуси
radio,радіо
radio amateur,радіоаматор
radio astronomy,радіоастрономії
radio car,радіоприймач автомобіля
radio controlled,керований по радіо
radio engineering,радіотехніка
radio frequency,радіочастота
radio operator,радіооператор
radio orientation,орієнтація радіо
radio play,радіо включити
radio receiver,радіоприймач
radio set,радіоприймач
radio technology,технологія радіозв'язку
radio telescope,радіотелескоп
radio therapy,променева терапія
radioactive,радіоактивний
radioactivity,радіоактивність
radio-car,радіо-автомобіль
radiocarbon,радіовуглець
radio-carbon,радіо-вуглецевого
radiocarbon dating,радіовуглецевий
radiography,рентгенографія
radioisotope,радіоактивний ізотоп
radiological,радіологічний
radiology,радіологія
radiometric,радіометричний
radio-set,радіо-установки
radiosonde,радіозонд
radio-telegram,радіо-телеграма
radio-telegraphy,радіо-телеграфії
radio-telephony,радіо-телефонія
radiotherapy,радіотерапія
radio-therapy,радіо-терапії
radish,редис
radium,радій
radius,радіус
radon,радон
rafael,рафаель
raffinate,рафінат
raffle,лотерея
raft,пліт
rafter,кроква
rafts,плоти
rag,ганчірка
rag and bone man,ганчірка і кістка людина
rag bag,ганчірка мішок
rag doll,ганчіркова лялька
rag tag,ганчірка тег
rag time,час ганчірка
rag trade,ганчірка торгівлі
rag week,ганчірка тиждень
