Word,Meaning
thanked,pateicās
thankful,pateicīgs
thankfully,par laimi
thankfulness,pateicība
thanking,pateikties
thankless,nepateicīgs
thank-offering,pateicības upuris
thanks,paldies
thanksgiving,pateicība
thanksgiving day,pateicības diena
that,ka
that depends,tas ir atkarīgs
that far,tik tālu
that is,tas ir
that much,ka daudz
that one,ka viens
that over there,ka tur
that way,tādā veidā
thatch,jumt
thatched,salmu
thatcher,tečere
that-is,tas ir
thats why,tāpēc
thaw,atkusnis
the abandonment,atteikšanās
the abbot,abats
the abbreviation,saīsinājums
the abdication,atteikšanās
the abdomen,vēdera
the abolition,atcelšana
the abortion,aborts
the abrasion,nobrāzums
the absence,trūkums
the absorbtion,absorbcijas
the abstinence,atturēšanās
the abstraction,ieguve
the absurd,absurda
the absurdity,absurds
the abundance,pārpilnība
the abuse,ļaunprātīga izmantošana
the academy,londonas mākslas akadēmija
the acceleration,paātrinājums
the accelerator,akseleratora
the accent,akcents
the acceptance,pieņemšana
the access,piekļuve
the accessibility,pieejamība
the accession,pievienošanās
the accessory,piederumu
the accident,negadījums
the acclamation,the aklamāciju
the accommodation,izmitināšanas
the accompaniment,pavadījums
the accomplishment,sasniegums
the accumulation,uzkrāšana
the accused,apsūdzētais
the acetate,acetāts
the acetylene,acetilēns
the achievement,sasniegums
the acidity,skābums
the acquiescence,piekrišana
the acquisition,iegūšana
the acquittal,attaisnošanas
the acre,acre
the act,akts
the action,darbība
the activation,aktivizēšana
the activist,aktīvists
the activity,darbība
the actress,aktrise
the actuality,aktualitāte
the adaptation,adaptācija
the addition,papildinājums
the address,adrese
the addressing,risinot
the adherence,ievērošana
the adhesion,saķeres
the adjective,īpašības vārds
the adjournment,atlikšana
the adjustment,korekcija
the administration,administrācija
the administrator,administrators
the admiral,admirālis
the admiralty,admiralty
the admiration,apbrīnu
the admirer,cienītājs
the admission,uzņemšana
the admonition,pamācība
the adolescence,the pusaudža
the adoption,pieņemšana
the adulteration,viltojums
the adultery,the laulības pārkāpšana
the advance,avanss
the advancement,attīstība
the advantage,priekšrocība
the adventure,piedzīvojums
the adventurer,avantūrists
the adverb,apstākļa vārds
the adversary,pretinieks
the adversity,the nelaime
the advertisement,reklāma
the affection,simpātijas
the affidavit,liecības
the affiliate,filiāli
the affinity,radniecība
the affliction,nelaimi
the affluence,the pārticība
the afghanistan,afganistāna
the aforementioned,iepriekšminētais
the africa,africa
the afternoon,pēcpusdienā
the age,vecums
the aged,vecumā
the agency,aģentūra
the agenda,darba kārtība
the agent,aģents
the agglomerate,aglomerāts
the aggregate,kopējā
the aggregation,agregācija
the aggression,agresija
the aggressor,agresors
the agility,veiklība
the agitation,the uzbudinājums
the agitator,maisītāju
the agony,mokas
the agreement,līgums
the agriculture,lauksaimniecība
the ai,ai
the aid,atbalsts
the ailment,kaite
the air,gaisa
the aircraft,lidaparāts
the airplane,lidmašīna
the airport,lidosta
the alarm,signalizācija
the albania,albānijas
the albinism,the albīnisms
the album,albums
the albumen,tad albumīns
the alchemy,alķīmija
the alcohol,spirts
the alcoholism,alkoholisms
the aldehyde,aldehīda
the alert,brīdinājums
the algebra,algebra
the algeria,alžīrija
the algorithm,algoritms
the alienation,atsavināšana
the alignment,saskaņošana
the alkalinity,sārmainība
the allegation,apgalvojums
the allegory,alegorija
the allergy,alerģija
the alley,aleja
the alliance,alianse
the allocation,piešķiršana
the alloy,sakausējums
the ally,sabiedrotais
the almighty,visvarenais dievs
the almond,mandeļu
the alms,žēlastības dāvanu
the alphabet,alfabēta
the altar,altāris
the alternation,mija
the altimetry,altimetrija
the altitude,augstums
the alumina,alumīnija oksīds
the aluminum,alumīnija
the amalgam,the amalgama
the amateur,amatieru
the amazement,izbrīnu
the ambassador,vēstnieks
the amber,dzintara
the ambiguity,neskaidrību
the ambition,ambīcijas
the ambulance,ātrās palīdzības
the ambush,slazds
the amendment,grozījums
the amenity,teritoriju pievilcību
the ammonia,amonjaks
the amnesia,amnēzija
the amnesty,nodokļu amnestija
the amortization,amortizācijas
the amplitude,amplitūda
the amputation,amputācija
the amulet,amulets
the anachronism,the anahronisms
the anaemia,anēmija
the anaesthesia,anestēzija
the analogy,analoģija
the analyser,analizatoru
the analysis,analīze
the analyst,analītiķis
the anarchy,anarhija
the anatomy,anatomija
the ancestor,sencis
the ancestry,izcelšanos
the anchor,enkurs
the anchorage,stiprinājums
the ancients,ancients
the ando,ando
the angel,eņģelis
the angle,leņķis
the anguish,mokas
the animal,dzīvnieks
the animosity,naids
the annex,pielikums
the annexation,aneksija
the anniversary,gadadiena
the announcement,paziņojums
the annoyance,kairinājumu
the annulment,atcelšana
the anode,anoda
the anomaly,anomālija
the antagonism,antagonisms
the antagonist,antagonists
the antarctic,antarktikas
the antenna,antena
the anthology,antoloģijas
the anthracite,antracīts
the anthropologist,antropologs
the anthropology,antropoloģijas
the antibiotic,antibiotiku
the anticipation,paredzēšanu
the antidote,pretinde
the antipathy,the antipātijas
the antiquity,senlietu
the antithesis,antitēze
the anvil,lakta
the anxiety,nemiers
the apartment,dzīvoklis
the apathy,apātija
the apocalypse,apokalipse
the apostrophe,the apostrofs
the apothecary,aptiekāram
the apotheosis,apoteozi
the apparatus,aparāts
the appearance,izskats
the appendix,pielikums
the appetite,apetīte
the applause,aplausi
the applicability,piemērojamība
the appreciation,atzinību
the apprehension,aizturēšana
the apprentice,māceklis
the apprenticeship,mācekļa
the appropriation,apropriācijas
the approval,apstiprināšana
the april,aprīlis
the aptitude,profesionalitātes
the arcade,arcade
the arch,arkas
the archipelago,arhipelāgs
the architect,arhitekts
the archive,arhīvs
the arctic,arktikas
the area,platība
the arena,arēnā
the argument,arguments
the aristocracy,aristokrātija
the aristocrat,the aristokrāts
the arithmetic,aritmētiskā
the ark,šķirsts
the armada,armada
the armament,bruņojums
the armature,armatūra
the armistice,pamiera
the armor,bruņas
the army,armija
the aroma,aromāts
the arrangement,vienošanās
the array,masīvs
the arrest,arests
the arrival,ierašanās
the arrogance,augstprātība
the arsenal,arsenāls
the arsenic,arsēna
the art,art
the artery,artērijas
the arthritis,artrīts
the article,raksts
the articulation,skaidrs formulējums
the artifice,the mahinācija
the artillery,artilērijas
the artisan,amatnieks
the artist,mākslinieks
the asbestos,azbesta
the ascension,debesbraukšana
the ascent,pacelšanās
the ashes,pelni
the asparagus,sparģeļus
the aspect,aspekts
the asphalt,asfalta
the aspirant,askēts
the ass,ass
the assailant,uzbrucējs
the assault,uzbrukums
the assembly,montāža
the assent,piekrišana
the assertion,apgalvojums
the assessment,novērtējums
the asset,aktīvs
the assignment,uzdevums
the assistance,palīdzība
the associate,asociētais
the assumption,pieņēmums
the assurance,pārliecība
the asterisk,zvaigznīti
the asthma,astma
the astronomer,astronoms
the astronomy,astronomijas
the asylum,patvēruma
the athlete,sportists
the athletics,vieglatlētikas
the atmosphere,atmosfēra
the atom,atoms
the attache,atašejs
the attack,uzbrukums
the attention,uzmanību
the attitude,attieksme
the attribute,atribūts
the auction,izsoles
the audacity,nekaunības
the audience,auditorija
the auditorium,auditorija
the audits,revīzijās
the august,augusts
the austerity,taupības
the australia,austrālijas
the authenticity,autentiskums
the author,autors
the authority,iestāde
the authorization,atļauja
the autocrat,patvaldnieks
the automation,automatizācija
the automobile,automobiļu
the autonomy,autonomija
the autopsy,autopsija
the autumn,rudens
the avenue,avenue
the aversion,the nepatiku
the aviation,aviācijas
the award,balva
the axis,ass
the axle,ass
the bad,slikti
the bait,ēsma
the bark,miza
the barley,mieži
the bean,pupiņas
the bear,lācis
the bee,bišu
the bend,izliekums
the best,vislabākais
the bewilderment,the apjukums
the beyond,aizsaule
the big bad wolf,liels slikti vilks
the bird,putns
the bishop,bīskaps
the bitterness,rūgtums
the blessed,laimīgs
the blind,blind
the boarding,iekāpšanas
the boat,laiva
the bone,kaulu
the book,grāmata
the boor,the lempis
the bottle-neck,pudele-veida kakla
the bowel,zarnu
the bowl,bļoda
the box,box
the brass,brass
the break down,pārtraukums uz leju
the breath,elpa
the breeding,vaislas
the bridge,tilts
the british,britu
the building,ēka
the bulb,spuldzes
the burial,apbedījuma
the bus,autobuss
the business,bizness
the butcher,miesnieka
the buyer,pircējs
the byte,baits
the call,zvans
the calm,klusums
the car,mašīna
the carelessness,neuzmanības
the case,lieta
the cash,naudas
the cash balance,skaidrās naudas atlikumu
the cast,cast
the certification,sertifikācija
the chase,dzīšanās
the chess,šaha
the chessboard,chessboard
the chicks,cāļi
the child,bērns
the child is father of the man,bērns ir tēvs cilvēks
the chisel,kaltu
the church,baznīca
the cinema,kino
the clay,māls
the clearing,klīringa
the cliff,klints
the clock,pulkstenis
the cloth,audums
the coach,treneris
the coating,pārklājums
the collapse,sabrukums
the collector,kolektors
the commitment,saistības
the commons,koptelpas
the commonwealth,sadraudzības
the computer,dators
the confusion,apjukums
the constriction,sašaurinātas
the continent,kontinents
the contractor,darbuzņēmējs
the contrary,pretējais
the contribution,ieguldījums
the cool,cool
the corporation,korporācija
the costume,kostīms
the county,grāfistes
the coupling,sakabe
the courtesy,pieklājīgi
the crawl,rāpošana
the creator,radītājs
the creeps,creeps
the crew,komanda
the crumbling,crumbling
the crust,garoza
the cupboard,skapis
the curse,lāsts
the cutting down,griešanas leju
the damage,kaitējums
the damned,damned
the data processing,datu apstrāde
the dawn,dawn
the day after,dienu pēc
the day after tomorrow,diena pēc rītdienas
the day before yesterday,aizvakar
the dead,mirušajiem
the deaf,nedzirdīgajiem
the debility,the bezspēks
the deity,dievība
the delimitation,norobežošana
the demand,pieprasījums
the departed,atkāpās
the depletion,noplicināšanās
the deposit,noguldījums
the desk,galda
the dessert,deserts
the destitute,trūcīgais
the development,attīstība
the devil,velns
the disability,invaliditāte
the disadvantaged,maznodrošinātajiem
the disbelief,neticība
the discount,atlaide
the dishonesty,the negodīgums
the dispossessed,the atsavināts
the district,rajons
the dole,doles
the downstream,pakārtots
the drainage,nosusināšanas
the dress,kleita
the drink,dzēriens
the dryness,sausums
the dying,mirst
the eagle,ērglis
the ear,auss
the early bird catches the worm (bones for the late-comers.),early bird nozvejas tārps (kauli vēlu šajā procesā iesaistījušās dalībvalstis.)
the ease,vieglums
the east,austrumiem
the echelon,the ešelons
the eclipse,aptumsums
the ecology,ekoloģija
the economist,ekonomists
the economy,ekonomika
the ecstasy,ekstazī
the edict,edikta
the editing,rediģēšanas
the editor,redaktors
the education,izglītības
the educator,pedagogs
the effect,efekts
the effectiveness,efektivitāte
the efficiency,efektivitāte
the effigy,ir attēlota
the effluent,notekūdeņi
the effort,pūles
the egg,ola
the egotism,egoisms
the egypt,ēģiptes
the egyptian,ēģiptes
the eia,ivn
the ejaculation,ejakulācija
the elastic,elastīgs
the elasticity,elastība
the elastomer,elastomērs
the elderly,vecāka gadagājuma cilvēkiem
the elect,the izredzētie
the election,vēlēšanas
the electorate,vēlētāji
the electric motor,elektromotors
the electrician,elektriķis
the electricity,elektrība
the electrode,elektrods
the electrolysis,elektrolīzes
the electron,elektronu
the elegance,elegance
the element,elements
the elements,elementi
the elephant,zilonis
the elevation,pacēlums
the elevator,lifts
the eligibility,atbilstības
the elongation,pagarinājums
the eloquence,daiļrunība
the emancipation,emancipācija
the embarassment,the apmulsums
the embarrassment,apmulsums
the embassy,vēstniecība
the emblem,emblēma
the embrace,apskāviens
the embryo,embrijs
the emerald,smaragda
the emergence,parādīšanās
the emigrant,izceļotājs
the emigration,emigrācija
the emotion,emocija
the emperor,imperators
the emphasis,uzsvars
the emphysema,the emfizēma
the empire,impērija
the employee,darbinieks
the emulation,sacensība
the emulsion,emulsija
the enamel,emalja
the enchantment,valdzinājumam
the enclave,anklāvs
the encouragement,iedrošinājums
the encroachment,aizskārums
the endurance,izturības
the enemy,ienaidnieks
the energy,enerģija
the engineer,inženieris
the england,anglijas
the enhancement,uzlabošana
the enjoyment,baudīšana
the enlargement,paplašināšanās
the enlightenment,apgaismība
the enmity,ienaids
the enormity,neģēlība
the enrichment,bagātināšana
the entanglement,pinekļiem
the enterprise,uzņēmums
the enthusiasm,entuziasms
the enthusiast,entuziasts
the entity,subjekts
the entourage,svīta
the entrance,ieeja
the envelope,aploksne
the environment,vide
the envoy,vēstnieks
the envy,apskaust
the enzyme,fermentu
the epidermis,epidermu
the epilepsy,epilepsija
the episode,epizode
the equality,vienlīdzība
the equation,vienādojums
the equator,ekvators
the equilibrium,līdzsvara
the equipment,iekārtas
the equity,kapitāls
the era,laikmets
the erection,erekcija
the erosion,erozijas
the error,kļūda
the escape,evakuācijas
the escort,eskorts
the espionage,spiegošana
the establishment,izveide
the esteem,cieņu
the estimate,aprēķins
the estuary,estuārs
the eternity,mūžība
the ethics,ētika
the ethiopia,etiopijas
the europe,eiropa
the evacuation,evakuācija
the evaluation,novērtējums
the evaporation,iztvaikošanas
the evasion,izvairīšanos
the event,notikums
the eventuality,iespējamībai
the evidence,pierādījumi
the exaggeration,"ir pārspīlējums,"
the examination,eksāmens
the example,piemērs
the excellence,izcilība
the exception,izņēmums
the excess,pārpalikums
the exchange,apmaiņa
the exchanger,siltummainis
the exclamation,izsaukuma
the exclusion,izslēgšana
the excrement,ekskrementu
the excuse,attaisnojums
the exemption,atbrīvojums
the exercise,īstenošana
the exhaust,izplūdes
the exhaustion,izsmelšanu
the existence,esamība
the exoneration,the atbrīvošana
the expansion,izplešanās
the expectation,cerības
the expediting,nosūtošā
the experience,pieredze
the experiment,eksperiments
the expert,eksperts
the expiration,derīguma
the explanation,izskaidrojums
the exploitation,ekspluatācija
the exploration,izpēte
the explosion,sprādziens
the export,eksports
the exporter,eksportētājs
the exposure,ekspozīcija
the expression,izteiksme
the expropriation,piespiedu atsavināšana
the expulsion,izraidīšanas
the extract,izraksts
the extraction,ieguve
the extravagance,izšķērdība
the extremity,the galējība
the eye,acs
the factory,rūpnīca
the fair,patiesā
the faithful,uzticīgs
the fallen,kritušo
the fan blade,ventilatora asmens
the farmer,lauksaimnieks
the father,tēvs
the fee,maksa
the feminine,sievišķīgs
the fertilizer,mēslojums
the few,nedaudzajiem
the filth,dubļi
the fine,naudas sods
the fire,uguns
the first,pirmais
the flattery,the glaimi
the flight,lidojums
the flood,plūdi
the floor,grīda
the flow,plūsma
the flow chart,plūsmas diagramma
the fluctuation,svārstības
the foam,putas
the following,sekojošais
the food,ēdiens
the foray,the iebrukt
the forefather,ciltstēvu
the foregoing,iepriekšminētais
the foreigner,ārzemnieks
the forgetfulness,aizmāršība
the former,bijušais
the frame,rāmis
the french,franči
the friend,draugs
the friendship,draudzība
the fright,the bailes
the fringe,bārkstis
the frontier,pierobežas
the fun,jautri
the funnel,piltuvi
the furnishings,mēbelēm
the future,nākotne
the garlic,ķiploki
the garter,prievīte
the gasoline,benzīns
the gear,pārnesumu
the germany,vācija
the godhead,dievs
the gods,dievi
the gold,zelts
the goldsmith,zeltkalis
the graces,žēlastības
the grapevine,grapevine
the great,liels
the grinding,malšana
the groin,cirkšņos
the growth,izaugsme
the guarantor,galvotājs
the guest,viesu
the guile,guile
the habit,ieradums
the hamlet,ciems
the handicap,invaliditāte
the handicapped,ar īpašām vajadzībām
the hangar,angārs
the hardening,sacietēšanas
the harmony,harmonija
the harp,arfu
the hatchet,cirvis
the hatred,naids
the haves,bagātajiem
the hazard,the bīstamības
the heap,kaudze
the hearing,uzklausīšana
the heat chamber,siltuma kamera
the heating,sildīšana
the height,augstums
the heir,mantinieks
the helicopter,helikopters
the helium,hēlija
the hell,elle
the herb,herb
the hereafter,aizsaulē
the heresy,ķecerību
the herring,siļķes
the hesitation,vilcināšanās
the hibernation,ziemošanas
the high fashion,augsto modes
the highland,highland
the highlands,highlands
the hindrance,kavēšana
the historian,vēsturnieks
the historians,vēsturnieki
the history,vēsture
the hoax,mānīšana
the homage,godināšana
the homogeneity,viendabīgums
the honor,gods
the honourable,godājamais
the hook,āķis
the hope,cerība
the horizon,horizonta
the horror,šausmas
the hospitality,viesmīlība
the hostage,ķīlnieks
the hostility,naidīgums
the hour,stunda
the how,how
the humanist,humānistu
the humanity,cilvēce
the humidity,mitrums
the humility,pazemība
the humor,humors
the hungry,izsalcis
the hurricane,viesuļvētra
the hurry,jāsteidzas
the hydrogen,ūdeņraža
the hygiene,higiēnas
the hymn,himna
the hypocrisy,liekulība
the hypothesis,hipotēze
the hysteria,histērija
the idea,doma
the ideal,ideāls
the idealism,ideālisms
the idealist,the ideālists
the identification,identificēšana
the identifier,identifikators
the identifiers,identifikatoriem
the identity,identitāte
the idol,elks
the if,if
the ignition,aizdedzes
the illumination,apgaismojums
the illusion,ilūzija
the image,attēls
the immortality,nemirstība
the immunity,imunitāte
the impact,ietekme
the impartiality,objektivitāte
the impatience,nepacietība
the imperfect,nepilnīga
the imperviousness,spēju pretoties
the implementation,īstenošana
the importance,svarīgums
the impossibility,neiespējamība
the impossible,neiespējamo
the impostor,blēdi
the impression,iespaids
the imprint,apdruka
the imprisonment,ieslodzīšana
the improvement,uzlabošanu
the impulse,impulss
the impunity,nesodāmība
the impurity,piemaisījums
the inability,neprasme
the inaccuracy,neprecizitāte
the incarnation,avatārs
the incidence,sastopamība
the incident,incidents
the incision,griezumu
the incitement,kūdīšanu
the inclination,slīpums
the incompatibility,nesaderība
the incompetence,nekompetence
the inconsistency,nekonsekvence
the inconvenience,neērtības
the increase,pieaugums
the indemnification,atlīdzināšanu
the independence,neatkarība
the index,indekss
the indication,norāde
the indicative,indikatīvs
the indicator,indikators
the indictment,apsūdzības
the indies,indiju
the indifference,vienaldzība
the indignation,sašutumu
the indignity,apvainojums
the indium,the indija
the individual,indivīds
the individuality,individualitāte
the industrialization,industrializācija
the industry,nozare
the inequality,nevienlīdzība
the inertia,inerce
the infancy,sākuma stadijā
the infantry,kājniekiem
the inferiority,nepilnvērtību
the infidelity,neticība
the infinite,infinite
the infinity,bezgalība
the infirm,the nevarīgu
the infirmity,vājuma
the inflation,inflācija
the influence,ietekme
the information,informācija
the infringement,pārkāpums
the ingenuity,atjautība
the ingredient,sastāvdaļa
the inhabitant,iedzīvotājs
the inheritance,mantojuma
the iniquity,netaisnību
the initialization,inicializācijas
the initiated,uzsāktā
the initiative,iniciatīva
the injection,injekcijas
the injunction,izpildraksts
the injustice,netaisnību
the ink,tinte
the inmate,ieslodzītais
the innovation,inovācija
the inquiry,izmeklēšana
the insane,ārprātīgs
the inscription,uzraksts
the insect,kukaiņu
the insertion,ievietošanas
the insignificance,nenozīmīgums
the insistence,neatlaidība
the inspection,pārbaude
the inspiration,iedvesma
the installation,instalācija
the instinct,instinkts
the institute,institūts
the instruction,instrukcija
the instrument,instruments
the instrumentation,instrumentācija
the insufficiency,nepietiekamība
the insulation,izolācija
the insult,apvainojums
the insured,apdrošināts
the integration,integrācija
the integrity,integritāte
the intelligence,izlūkošanas
the intensity,intensitāte
the intention,nodoms
the interaction,mijiedarbība
the interest,procentu
the interface,interfeiss
the interim,starpposma
the interior,interjers
the interlude,the starpbrīdis
the interpretation,interpretācija
the interpreter,tulks
the interrogation,pratināšana
the interruption,pārtraukums
the interval,intervāls
the intervention,intervences
the interview,intervija
the intimacy,tuvība
the intoxication,intoksikācijas
the intrigue,intriga
the introduction,ieviešanu
the intruder,ielaušanās
the inundation,applūdināšana
the invader,iebrucējs
the invalid,nederīgs
the invention,izgudrojums
the inventory,inventarizācijas
the investigation,izmeklēšana
the investment,ieguldījums
the invitation,ielūgums
the ion,jonu
the irish,īrijas
the irony,ironija
the irregularity,pārkāpums
the island,sala
the isolation,izolēšana
the isotope,izotopu
the issue,jautājums
the item,postenis
the itinerary,maršruts
the ivory,ziloņkaula
the jobless,bezdarbnieku
the killing,nogalināšanu
the kremlin,kremlis
the label,etiķete
the laborer,strādnieks
the lakes,ezeri
the lamb,jērs
the landing,piezemēšanās
the landslide,nogruvums
the last straw (that breaks the camel's back),pēdējais piliens (ka pārtraukumi kamielis muguru)
the lawyer,jurists
the layer,slānis
the layout,izkārtojums
the leader,līderis
the left,kreisais
the lengthening,pagarināto
the leniency,iecietības
the less,mazāk
the letter of credit,akreditīvs
the level,līmenis
the lighting,apgaismojums
the like,tamlīdzīgi
the line,line
the listener,klausītājs
the living,dzīvā
the loan,aizdevums
the lobster,omārs
the location,vietu
the loophole,nepilnības
the lords,lords
the lot,partija
the love,mīlestība
the lover,mīļākais
the lurch,nelaimē
the magnet,magnēts
the mahogany,sarkankoks
the maintenance,uzturēšana
the man,vīrietis
the manslaughter,the slepkavība
the manufacture,ražošana
the many,daudziem
the mass,masa
the match,spēle
the matriculation,imatrikulācijas
the maturity,termiņš
the mediation,starpniecība
the middleman,starpnieks
the midlands,midlands
the minute,minūte
the misconduct,pārkāpums ir
the missing,trūkstošo
the moment,brīdis
the momentum,impulss
the money,nauda
the mooring,pietauvošanās
the mortgage,hipotēku
the mouthpiece,iemutis
the muddle,šādu neskaidru
the murder,slepkavība
the murderer,slepkava
the muse,mūza
the nail,nags
the needle,adatas
the netherlands,nīderlande
the next,nākamais
the nitrogen,slāpekļa atoms
the norm,norma
the notice,paziņojums
the nurse,medmāsa
the nut,riekstu
the obedience,paklausība
the obesity,aptaukošanās
the obituary,the nekrologs
the object,objekts
the objection,iebildums
the objectivity,objektivitāte
the obligation,pienākums
the obscurity,the neziņa
the observation,novērošana
the observatory,observatorija
the observer,novērotājs
the obstacle,šķērslis
the obstruction,obstrukcija
the obtainment,the iegūšanas
the occult,mistisks
the occupant,pasažieris
the occupation,nodarbošanās
the ocean,okeāns
the oceanography,okeanogrāfijas
the octane,oktāna
the octave,oktāvas
the october,oktobra
the ocular,okulāra
the odor,smarža
the offence,nodarījums
the offender,likumpārkāpējs
the offer,piedāvājums
the offering,upuris
the office,birojs
the oil,eļļa
the old,vecais
the olive tree,olīvkoks
the olympics,olimpiskās spēles
the omega,omega
the once,vienreiz
the onion,sīpols
the open,atvērtā
the opening,atvēršana
the operation,darbība
the operator,operators
the opportunist,the oportūnists
the opportunity,iespēja
the opposition,opozīcija
the optician,optikas veikalu
the optimism,optimisms
the optimist,optimists
the optimum,optimālais
the option,iespēja
the orange,oranžā
the oratory,retorikas
the orbit,orbīta
the orchestra,orķestris
the ordeal,pārbaudījums
the order,rīkojums
the ordinance,rīkojums
the organ,orgāns
the organism,organisms
the organization,organizācijai
the organizer,organizators
the orgy,orģija
the orientation,orientācija
the origin,izcelsme
the original,oriģināls
the originality,oriģinalitāte
the ornament,ornaments
the orphan,bārenis
the orphanage,bērnu nama
the orthodontist,the ortodonte
the ounce,the unce
the outbreak,uzliesmojums
the outdoors,ārā
the outrage,sašutumu
the outside,ārpuses
the ovation,ovation
the oversight,pārraudzības
the oxygen,skābekļa
the oyster,austeru
the ozone,ozona
the packer,iepakotājs
the packing,iepakošanas
the paragraph,šis punkts
the paranormal,paranormāls
the partnership,partnerība
the passion,kaislība
the people,cilvēki
the perfect,perfekts
the perspective,perspektīva
the pillow,spilvens
the pin,pin
the pip,pip
the plague,mēris
the plug in,plug in
the poisoning,saindēšanās
the polishing,pulējot
the poor,slikts
the postage,pastmarkas
the poster,plakātu
the power,jauda
the preparation,preparāts
the press,presi
the pride,lepnums
the priesthood,priesterība
the primer,grunts
the principality,firstisti
the printer,printeris
the prodigal,pazudušais dēls
the production control,ražošanas kontrole
the propeller,dzenskrūves
the prosecution,kriminālvajāšana
the prosecutor,prokurors
the pruning,atzarošanas
the purchase,pirkums
the purple,purpura
the push,push
the puzzle,puzzle
the quality,kvalitāte
the quarrel,strīdi
the queue,rindā
the rabble,the pūlis
the raincoat,the lietusmētelis
the rains,lietus
the raise,raise
the range,diapazons
the ranks,rindās
the rat race,žurku skrējiens
the ravages,postījumi
the reach,reach
the ready,gatavs
the reception,uztveršana
the recording,ierakstīšanas
the red,sarkanā
the redeemer,pestītājs
the reduction,samazinājums
the referee,tiesnesis
the reformation,reformācijas
the regard,sabiedrībā cieņu
the regency,regency
the reins,grožus
the release,atbrīvošana
the relief,atvieglojums
the removal,atcelšana
the reprimand,rājiens
the resist,pretoties
the rest,pārējie
the restoration,atjaunošana
the revelation,atklāsme
the rich,bagāts
the riding,izjādes
the ring,gredzens
the risk,risks
the robe,tērps
the rock,akmens
the sack,maiss
the sacrament,sakraments
the saddle,sēdeklis
the salary,alga
the salve,salve
the samaritans,samarieši
the same,tas pats
the sample,paraugs
the sampling,ņemšanas
the sanitation,sanitārija
the saviour,glābējs
the saying,sakot
the scaffold,sastatnes
the scaffolding,sastatnes
the scale,skala
the scaling,mērogošana
the scholar,zinātnieks
the school,skola
the scotland,skotijas
the scottish,skotijas
the scratch,scratch
the screen,ekrāns
the scriptures,rakstos
the seashore,jūrmalas
the seaside,piejūras
the seaweed,jūras aļģēm
the self test,self tests
the semblance,līdzība
the seniority,vecākums
the sequence,secība
the set-square,set-square
the shade,ēnā
the shadow,ēna
the shaft,vārpsta
the shame,kauns
the sharpening,asināšanas
the sharpness,asumu
the shelf,derīguma
the shelter,patversme
the ship owner,kuģa īpašnieks
the shipment,sūtījums
the shipper,kravas nosūtītājs
the shivers,the šķembas
the shoulder,plecu
the shrub,krūmu
the shutter,aizvars
the silver-plating,sudraba-plating
the simulator,simulatorā
the site,vietā
the skill,prasme
the slang,the slengs
the slaughter-house,kaušanas-house
the slave,vergu
the slavery,verdzības
the slight,nelielais
the slip,paslīdēšana
the snail,gliemežu
the softening,mīkstināšanas
the soul,dvēsele
the space,telpa
the spacing,atstarpes
the span,span
the spark,dzirksteles
the speaker,runātājs
the species,suga
the speech,runas
the spice,spice
the spider,zirneklis
the spinach,spināti
the sponge,sūklis
the spouse,laulātais
the spray,aerosols
the sprinkler,sprinkleru
the spur,stimulēt
the spy,spiegu
the squad,squad
the squadron,eskadriļa
the stable,stabila
the stair,kāpņu
the staple,skavu
the star,zvaigzne
the starch,cietes
the state,valsts
the states,valstis
the steel,tērauda
the step,solis
the still,joprojām
the stimulation,stimulācija
the sting,dzelt
the stockholder,akcionārs
the stomach,kuņģa
the stop,stop
the storm,vētra
the strengthening,stiprināšana
the stretching,stiepjas
the strings,stīgas
the student,students
the studio,studija
the study,pētījumā
the stuff,sīkumi
the subconscious,zemapziņa
the subscription,abonements
the summer,vasaras
the supernatural,pārdabisks
the supply,apgāde
the support,atbalsts
the surroundings,apkārtni
the swarm,bars
the swiss,šveices
the switch,slēdzis
the sword,zobens
the tax,nodoklis
the teaching,mācību
the team,komanda
the temple,templis
the test,tests
the thickness,biezums
the thing,lieta
the thorn,thorn
the ticket,biļete
the timetable,grafiks
the tin,alva
the today,šodien
the tool,instruments
the tooling,ražošanas līdzekļi
the town planning,pilsētplānošana
the trade wind,tirdzniecības vējš
the transmitter,raidītājs
the tree,koku
the trimming,griezums
the trinity,trinity
the tropics,tropos
the turf,kūdra
the twelfth,divpadsmitais
the type,veids
the ukraine,ukraina
the ulcer,čūlas
the ultimatum,ultimāts
the unanimity,vienprātība
the uncertainty,nenoteiktība
the uncle,tēvocis
the unconscious,bezsamaņā
the unconsciousness,zaudējis samaņu
the underground,pazeme
the underprivileged,trūcīgo
the undersigned,apakšā parakstījies
the underworld,pazeme
the underwriter,parakstītājs
the unemployed,bezdarbnieku
the unexpected,negaidīti
the uniform,vienota
the uniformity,viendabīguma
the uninitiated,uninitiated
the unison,unison
the unit,vienības
the universe,visums
the university,universitāte
the unknown,nezināms
the unrest,nemieri
the unthinkable,iedomājams
the unwary,the nepiesardzīgs
the uprooting,the izrakšana
the upstream,augšpus
the uranium,urāns
the uranium oxide,urāna oksīds
the urbanization,urbanizācija
the ureter,urīnvada
the urgency,steidzamība
the urine,urīns
the uruguay,urugvajas
the usa,amerikas savienotās valstis
the use,the lietošana
the usefulness,noderīgumu
the user,lietotājs
the users,lietotāji
the utensil,the trauks
the uterus,dzemde
the utmost,visu
the utopia,utopija
the utopian,utopiskā
the uttermost,pēdējam
